0.019 0.138 0.074 0.055 0.104 0.026 0.122 0.122 0.016 304871.640
0.022 0.121 0.076 0.061 0.108 0.028 0.118 0.117 0.019 304901.667
0.022 0.126 0.076 0.057 0.104 0.024 0.121 0.121 0.019 304931.693
0.021 0.132 0.077 0.059 0.107 0.025 0.124 0.124 0.020 304961.719
0.023 0.143 0.074 0.059 0.104 0.026 0.122 0.122 0.019 304991.745
0.023 0.128 0.079 0.061 0.103 0.025 0.129 0.122 0.019 305021.770
0.019 0.135 0.079 0.066 0.104 0.024 0.125 0.119 0.019 305051.787
0.020 0.123 0.074 0.062 0.107 0.026 0.126 0.125 0.017 305081.789
0.024 0.130 0.077 0.064 0.104 0.025 0.126 0.120 0.019 305111.795
0.021 0.124 0.085 0.065 0.104 0.028 0.127 0.120 0.018 305141.811
0.018 0.138 0.081 0.063 0.108 0.026 0.125 0.119 0.019 305171.816
0.019 0.118 0.077 0.062 0.111 0.025 0.129 0.117 0.019 305201.825
0.022 0.130 0.085 0.061 0.108 0.024 0.129 0.119 0.018 305231.851
0.021 0.133 0.076 0.067 0.113 0.025 0.127 0.127 0.019 305261.871
0.022 0.129 0.079 0.068 0.103 0.026 0.133 0.127 0.016 305291.897
0.021 0.131 0.079 0.065 0.108 0.025 0.128 0.127 0.020 305321.904
0.019 0.132 0.080 0.067 0.112 0.027 0.128 0.126 0.019 305351.919
0.021 0.124 0.083 0.063 0.112 0.027 0.128 0.136 0.017 305381.937
