0.065 0.087 0.062 0.073 0.072 0.027 0.107 0.105 0.055 10467.007
0.066 0.089 0.057 0.073 0.069 0.026 0.107 0.102 0.054 10497.033
0.064 0.071 0.072 0.071 0.071 0.027 0.112 0.104 0.055 10527.060
0.068 0.093 0.057 0.072 0.072 0.028 0.106 0.105 0.051 10557.086
0.069 0.075 0.062 0.073 0.069 0.027 0.109 0.106 0.056 10587.112
0.066 0.075 0.067 0.072 0.070 0.026 0.107 0.106 0.055 10617.131
0.059 0.069 0.057 0.077 0.068 0.026 0.109 0.107 0.055 10647.157
0.060 0.065 0.068 0.077 0.070 0.030 0.109 0.102 0.054 10677.176
0.060 0.066 0.062 0.071 0.072 0.029 0.111 0.105 0.052 10707.179
0.060 0.077 0.073 0.075 0.071 0.028 0.109 0.108 0.054 10737.205
0.061 0.062 0.063 0.076 0.068 0.028 0.110 0.108 0.053 10767.228
0.057 0.066 0.057 0.074 0.072 0.027 0.110 0.104 0.049 10797.234
0.061 0.061 0.064 0.077 0.068 0.029 0.114 0.109 0.053 10827.260
0.059 0.052 0.061 0.072 0.071 0.029 0.110 0.110 0.051 10857.286
0.063 0.072 0.059 0.077 0.072 0.026 0.114 0.111 0.051 10887.312
0.064 0.064 0.057 0.074 0.072 0.028 0.116 0.109 0.058 10917.337
0.062 0.055 0.058 0.076 0.070 0.029 0.113 0.109 0.058 10947.338
0.061 0.055 0.056 0.074 0.074 0.031 0.115 0.113 0.055 10977.343
