0.077 0.037 0.077 0.049 0.076 0.024 0.126 0.134 0.067 462727.223
0.081 0.038 0.081 0.049 0.073 0.024 0.119 0.124 0.067 462757.249
0.081 0.037 0.078 0.055 0.071 0.025 0.116 0.131 0.067 462787.276
0.078 0.036 0.080 0.053 0.076 0.024 0.122 0.132 0.067 462817.302
0.078 0.038 0.079 0.051 0.074 0.024 0.124 0.133 0.069 462847.328
0.080 0.040 0.082 0.051 0.076 0.024 0.119 0.131 0.065 462877.338
0.077 0.040 0.080 0.049 0.078 0.026 0.128 0.130 0.065 462907.364
0.078 0.037 0.085 0.054 0.077 0.026 0.126 0.133 0.068 462937.377
0.080 0.038 0.082 0.055 0.076 0.028 0.122 0.130 0.062 462967.388
0.085 0.040 0.079 0.051 0.074 0.024 0.124 0.134 0.070 462997.406
0.081 0.037 0.082 0.053 0.077 0.025 0.124 0.133 0.073 463027.432
0.079 0.038 0.079 0.050 0.074 0.024 0.121 0.128 0.070 463057.459
0.081 0.038 0.081 0.055 0.073 0.026 0.124 0.131 0.069 463087.476
0.078 0.038 0.082 0.054 0.076 0.024 0.124 0.128 0.065 463117.502
0.081 0.040 0.088 0.056 0.077 0.028 0.129 0.133 0.073 463147.524
0.079 0.040 0.082 0.048 0.075 0.026 0.128 0.128 0.066 463177.550
0.083 0.040 0.084 0.054 0.077 0.024 0.125 0.130 0.071 463207.575
0.080 0.041 0.082 0.057 0.076 0.025 0.124 0.131 0.069 463237.589
