0.023 0.016 0.059 0.061 0.068 0.022 0.122 0.122 0.137 96954.186
0.024 0.016 0.065 0.064 0.068 0.020 0.121 0.122 0.136 96984.199
0.021 0.016 0.061 0.066 0.066 0.022 0.124 0.122 0.141 97014.211
0.023 0.016 0.059 0.070 0.067 0.022 0.126 0.123 0.141 97044.238
0.022 0.016 0.065 0.060 0.066 0.023 0.124 0.123 0.145 97074.264
0.023 0.016 0.068 0.070 0.064 0.023 0.125 0.124 0.143 97104.290
0.023 0.017 0.067 0.069 0.066 0.023 0.125 0.124 0.132 97134.316
0.021 0.017 0.065 0.067 0.067 0.021 0.126 0.124 0.136 97164.322
0.022 0.015 0.068 0.064 0.068 0.021 0.128 0.124 0.142 97194.348
0.023 0.016 0.065 0.060 0.069 0.023 0.127 0.126 0.152 97224.374
0.023 0.016 0.069 0.065 0.070 0.022 0.124 0.123 0.142 97254.379
0.025 0.016 0.067 0.062 0.065 0.022 0.126 0.125 0.145 97284.405
0.022 0.016 0.066 0.067 0.070 0.023 0.126 0.126 0.142 97314.431
0.022 0.017 0.063 0.061 0.068 0.024 0.128 0.127 0.148 97344.458
0.022 0.016 0.063 0.066 0.065 0.021 0.126 0.124 0.142 97374.470
0.023 0.016 0.069 0.064 0.068 0.024 0.130 0.127 0.141 97404.497
0.020 0.017 0.067 0.062 0.067 0.022 0.131 0.127 0.144 97434.523
0.023 0.016 0.065 0.067 0.070 0.023 0.128 0.125 0.143 97464.541
