0.023 0.033 0.065 0.083 0.086 0.023 0.120 0.120 0.039 84822.160
0.021 0.030 0.067 0.083 0.086 0.024 0.128 0.121 0.044 84852.182
0.021 0.029 0.079 0.075 0.088 0.020 0.125 0.120 0.043 84882.208
0.021 0.031 0.070 0.070 0.083 0.024 0.122 0.127 0.041 84912.219
0.022 0.030 0.076 0.082 0.083 0.021 0.129 0.123 0.042 84942.246
0.023 0.030 0.068 0.083 0.087 0.023 0.123 0.123 0.043 84972.257
0.021 0.035 0.062 0.081 0.089 0.022 0.129 0.126 0.043 85002.283
0.021 0.035 0.064 0.084 0.087 0.025 0.125 0.127 0.041 85032.310
0.021 0.033 0.078 0.080 0.090 0.022 0.128 0.123 0.040 85062.336
0.020 0.030 0.062 0.079 0.086 0.024 0.129 0.127 0.043 85092.362
0.023 0.030 0.065 0.088 0.086 0.023 0.126 0.124 0.045 85122.369
0.023 0.030 0.066 0.081 0.090 0.023 0.128 0.126 0.041 85152.375
0.021 0.029 0.074 0.090 0.088 0.024 0.123 0.124 0.042 85182.401
0.022 0.029 0.071 0.082 0.090 0.023 0.128 0.131 0.046 85212.419
0.023 0.037 0.071 0.088 0.085 0.024 0.126 0.124 0.043 85242.445
0.021 0.033 0.065 0.084 0.087 0.023 0.129 0.127 0.045 85272.452
0.020 0.030 0.069 0.081 0.086 0.021 0.126 0.126 0.050 85302.459
0.023 0.030 0.069 0.088 0.090 0.024 0.127 0.127 0.047 85332.486
