0.025 0.018 0.071 0.052 0.063 0.020 0.121 0.119 0.164 102017.134
0.027 0.017 0.075 0.048 0.063 0.022 0.117 0.123 0.138 102047.142
0.027 0.017 0.073 0.050 0.056 0.021 0.121 0.124 0.141 102077.169
0.027 0.017 0.068 0.054 0.061 0.021 0.126 0.120 0.161 102107.177
0.028 0.018 0.072 0.051 0.063 0.021 0.122 0.121 0.143 102137.178
0.028 0.017 0.067 0.054 0.063 0.020 0.121 0.124 0.148 102167.178
0.024 0.017 0.067 0.053 0.056 0.021 0.128 0.121 0.134 102197.205
0.027 0.017 0.069 0.049 0.057 0.019 0.120 0.123 0.138 102227.231
0.025 0.017 0.074 0.057 0.057 0.021 0.119 0.122 0.148 102257.257
0.026 0.017 0.070 0.055 0.055 0.018 0.126 0.123 0.143 102287.273
0.024 0.018 0.073 0.054 0.059 0.020 0.124 0.122 0.136 102317.299
0.025 0.017 0.077 0.059 0.059 0.019 0.126 0.122 0.152 102347.326
0.027 0.017 0.071 0.055 0.059 0.019 0.128 0.122 0.143 102377.339
0.025 0.017 0.066 0.054 0.055 0.018 0.122 0.123 0.154 102407.365
0.026 0.017 0.070 0.057 0.057 0.021 0.126 0.126 0.137 102437.385
0.027 0.017 0.075 0.052 0.054 0.020 0.124 0.129 0.144 102467.412
0.026 0.017 0.070 0.052 0.059 0.022 0.124 0.128 0.157 102497.431
0.026 0.017 0.070 0.049 0.059 0.020 0.122 0.124 0.145 102527.443
