0.093 0.022 0.032 0.075 0.096 0.025 0.122 0.120 0.135 350730.914
0.094 0.023 0.033 0.079 0.092 0.024 0.128 0.122 0.137 350760.940
0.093 0.025 0.030 0.076 0.098 0.026 0.118 0.126 0.139 350790.966
0.095 0.021 0.030 0.077 0.096 0.026 0.117 0.119 0.135 350820.992
0.091 0.024 0.031 0.076 0.100 0.026 0.116 0.127 0.118 350851.018
0.096 0.022 0.035 0.077 0.100 0.024 0.119 0.117 0.119 350881.025
0.090 0.023 0.032 0.081 0.100 0.026 0.128 0.127 0.133 350911.032
0.102 0.021 0.030 0.075 0.090 0.024 0.124 0.127 0.126 350941.043
0.101 0.022 0.033 0.080 0.095 0.024 0.126 0.124 0.128 350971.070
0.096 0.024 0.031 0.080 0.091 0.026 0.123 0.124 0.120 351001.082
0.100 0.023 0.033 0.077 0.098 0.024 0.120 0.120 0.126 351031.109
0.095 0.023 0.031 0.082 0.098 0.025 0.132 0.126 0.128 351061.135
0.099 0.022 0.030 0.078 0.096 0.026 0.126 0.117 0.119 351091.161
0.103 0.023 0.032 0.079 0.099 0.024 0.133 0.119 0.124 351121.187
0.100 0.021 0.030 0.078 0.103 0.026 0.128 0.128 0.138 351151.190
0.095 0.024 0.029 0.078 0.093 0.024 0.131 0.125 0.128 351181.202
0.095 0.021 0.030 0.079 0.099 0.026 0.122 0.129 0.116 351211.211
0.099 0.023 0.030 0.081 0.101 0.024 0.122 0.121 0.137 351241.237
