0.024 0.019 0.041 0.072 0.100 0.021 0.117 0.124 0.027 51789.917
0.025 0.017 0.041 0.068 0.092 0.020 0.123 0.125 0.031 51819.943
0.027 0.019 0.040 0.076 0.080 0.019 0.126 0.130 0.028 51849.969
0.024 0.020 0.041 0.074 0.075 0.017 0.124 0.127 0.030 51879.995
0.024 0.019 0.039 0.073 0.082 0.020 0.127 0.129 0.031 51910.021
0.028 0.018 0.038 0.073 0.077 0.017 0.122 0.126 0.029 51940.022
0.027 0.020 0.039 0.078 0.085 0.020 0.125 0.128 0.029 51970.048
0.026 0.019 0.040 0.076 0.074 0.020 0.128 0.126 0.032 52000.058
0.030 0.020 0.039 0.070 0.078 0.020 0.124 0.129 0.027 52030.070
0.027 0.019 0.044 0.073 0.081 0.018 0.123 0.128 0.031 52060.078
0.028 0.018 0.039 0.073 0.071 0.019 0.126 0.133 0.030 52090.083
0.027 0.019 0.038 0.076 0.079 0.019 0.128 0.128 0.032 52120.104
0.027 0.019 0.041 0.076 0.077 0.018 0.130 0.129 0.029 52150.130
0.026 0.019 0.039 0.076 0.071 0.018 0.128 0.132 0.030 52180.156
0.026 0.018 0.041 0.074 0.077 0.019 0.128 0.129 0.029 52210.171
0.027 0.020 0.041 0.074 0.067 0.019 0.130 0.133 0.032 52240.189
0.028 0.019 0.039 0.070 0.078 0.020 0.127 0.131 0.031 52270.207
0.026 0.020 0.041 0.078 0.080 0.019 0.135 0.131 0.030 52300.215
