0.093 0.027 0.088 0.055 0.027 0.093 0.123 0.132 0.038 433571.803
0.094 0.028 0.089 0.052 0.026 0.100 0.123 0.132 0.041 433601.829
0.093 0.028 0.086 0.052 0.027 0.095 0.126 0.131 0.041 433631.855
0.095 0.030 0.082 0.052 0.026 0.094 0.125 0.131 0.037 433661.881
0.097 0.030 0.090 0.054 0.027 0.091 0.125 0.133 0.038 433691.907
0.093 0.030 0.080 0.052 0.026 0.096 0.124 0.128 0.041 433721.933
0.095 0.027 0.086 0.052 0.028 0.090 0.126 0.131 0.039 433751.947
0.096 0.029 0.092 0.052 0.025 0.096 0.124 0.129 0.041 433781.973
0.093 0.027 0.085 0.054 0.028 0.098 0.124 0.128 0.040 433811.995
0.096 0.028 0.088 0.052 0.028 0.092 0.129 0.127 0.038 433842.006
0.093 0.028 0.091 0.050 0.026 0.099 0.121 0.127 0.039 433872.008
0.096 0.030 0.091 0.056 0.026 0.097 0.133 0.130 0.041 433902.025
0.094 0.030 0.091 0.056 0.027 0.099 0.130 0.133 0.039 433932.043
0.093 0.027 0.085 0.062 0.026 0.100 0.128 0.135 0.040 433962.069
0.093 0.029 0.090 0.055 0.027 0.100 0.132 0.129 0.039 433992.096
0.093 0.028 0.089 0.050 0.026 0.098 0.125 0.134 0.042 434022.122
0.093 0.028 0.092 0.056 0.026 0.099 0.125 0.132 0.041 434052.148
0.097 0.028 0.088 0.062 0.028 0.098 0.123 0.139 0.040 434082.174
