0.106 0.131 0.024 0.055 0.048 0.025 0.121 0.119 0.019 287037.270
0.106 0.149 0.023 0.061 0.046 0.027 0.122 0.122 0.017 287067.280
0.092 0.132 0.021 0.059 0.047 0.025 0.117 0.124 0.018 287097.285
0.096 0.140 0.023 0.055 0.049 0.026 0.117 0.124 0.017 287127.312
0.091 0.132 0.023 0.057 0.050 0.024 0.117 0.121 0.017 287157.337
0.101 0.131 0.023 0.059 0.052 0.028 0.119 0.128 0.017 287187.363
0.089 0.135 0.024 0.062 0.050 0.026 0.121 0.120 0.017 287217.367
0.100 0.132 0.023 0.057 0.050 0.025 0.122 0.122 0.017 287247.386
0.102 0.131 0.024 0.059 0.048 0.025 0.121 0.121 0.019 287277.394
0.101 0.134 0.024 0.061 0.049 0.024 0.122 0.125 0.018 287307.421
0.105 0.131 0.024 0.062 0.049 0.024 0.124 0.124 0.018 287337.447
0.099 0.131 0.025 0.056 0.049 0.026 0.128 0.131 0.017 287367.473
0.100 0.132 0.024 0.061 0.051 0.026 0.125 0.122 0.018 287397.499
0.098 0.131 0.024 0.060 0.050 0.026 0.126 0.129 0.018 287427.525
0.099 0.134 0.023 0.064 0.051 0.027 0.121 0.122 0.017 287457.552
0.097 0.135 0.024 0.059 0.050 0.024 0.127 0.121 0.017 287487.578
0.098 0.141 0.023 0.060 0.049 0.026 0.126 0.130 0.017 287517.604
0.106 0.144 0.021 0.061 0.052 0.024 0.132 0.131 0.018 287547.630
