0.081 0.117 0.027 0.057 0.100 0.026 0.116 0.117 0.019 295941.331
0.081 0.122 0.025 0.056 0.100 0.026 0.120 0.119 0.017 295971.339
0.078 0.126 0.026 0.055 0.094 0.025 0.119 0.127 0.018 296001.363
0.082 0.118 0.024 0.056 0.094 0.026 0.122 0.121 0.018 296031.378
0.081 0.121 0.026 0.056 0.094 0.025 0.126 0.120 0.018 296061.394
0.088 0.117 0.026 0.056 0.098 0.026 0.122 0.124 0.019 296091.417
0.077 0.124 0.027 0.056 0.097 0.027 0.127 0.127 0.019 296121.420
0.077 0.122 0.027 0.058 0.098 0.023 0.124 0.123 0.017 296151.446
0.082 0.117 0.025 0.057 0.096 0.025 0.119 0.120 0.019 296181.472
0.080 0.124 0.026 0.061 0.098 0.025 0.129 0.128 0.018 296211.499
0.076 0.117 0.027 0.054 0.100 0.024 0.121 0.126 0.018 296241.509
0.087 0.123 0.025 0.059 0.100 0.027 0.128 0.127 0.019 296271.535
0.079 0.119 0.027 0.059 0.099 0.025 0.126 0.125 0.020 296301.561
0.078 0.123 0.024 0.057 0.096 0.025 0.131 0.128 0.019 296331.569
0.078 0.122 0.026 0.056 0.098 0.025 0.126 0.129 0.019 296361.595
0.078 0.124 0.026 0.059 0.101 0.028 0.124 0.132 0.019 296391.621
0.087 0.124 0.026 0.055 0.102 0.024 0.128 0.131 0.019 296421.647
0.076 0.125 0.028 0.055 0.103 0.026 0.129 0.130 0.019 296451.658
