0.041 0.048 0.058 0.076 0.064 0.019 0.121 0.123 0.152 114071.093
0.044 0.047 0.055 0.081 0.059 0.020 0.123 0.121 0.152 114101.108
0.043 0.049 0.058 0.077 0.064 0.020 0.126 0.121 0.145 114131.120
0.042 0.048 0.059 0.080 0.058 0.022 0.127 0.123 0.150 114161.146
0.042 0.048 0.059 0.080 0.055 0.020 0.124 0.121 0.154 114191.167
0.038 0.050 0.059 0.075 0.057 0.022 0.125 0.125 0.147 114221.182
0.042 0.047 0.061 0.082 0.065 0.020 0.126 0.123 0.143 114251.185
0.038 0.048 0.056 0.077 0.057 0.018 0.128 0.125 0.151 114281.211
0.042 0.049 0.059 0.080 0.059 0.020 0.126 0.122 0.148 114311.229
0.038 0.049 0.059 0.084 0.059 0.020 0.125 0.129 0.149 114341.247
0.042 0.051 0.060 0.079 0.057 0.020 0.128 0.129 0.153 114371.258
0.040 0.050 0.059 0.082 0.062 0.020 0.126 0.127 0.152 114401.260
0.041 0.053 0.058 0.083 0.063 0.020 0.125 0.125 0.153 114431.280
0.039 0.049 0.064 0.081 0.056 0.022 0.128 0.127 0.157 114461.291
0.040 0.049 0.062 0.078 0.059 0.020 0.127 0.126 0.152 114491.318
0.043 0.052 0.062 0.088 0.054 0.020 0.129 0.125 0.158 114521.344
0.041 0.050 0.059 0.087 0.060 0.020 0.128 0.129 0.154 114551.370
0.040 0.055 0.065 0.090 0.064 0.016 0.125 0.122 0.150 114581.379
