0.106 0.064 0.119 0.074 0.107 0.026 0.129 0.127 0.097 219068.888
0.109 0.061 0.116 0.070 0.110 0.027 0.121 0.124 0.105 219098.914
0.110 0.064 0.115 0.070 0.109 0.025 0.124 0.122 0.102 219128.940
0.100 0.056 0.121 0.075 0.112 0.024 0.127 0.121 0.093 219158.946
0.104 0.058 0.121 0.074 0.115 0.025 0.120 0.124 0.098 219188.972
0.107 0.058 0.112 0.076 0.119 0.024 0.124 0.126 0.098 219218.998
0.096 0.063 0.113 0.082 0.117 0.026 0.126 0.122 0.096 219249.024
0.110 0.058 0.112 0.076 0.112 0.027 0.126 0.126 0.098 219279.050
0.102 0.058 0.121 0.076 0.116 0.025 0.128 0.122 0.100 219309.076
0.115 0.062 0.116 0.078 0.118 0.025 0.126 0.125 0.091 219339.092
0.108 0.063 0.118 0.077 0.121 0.026 0.124 0.128 0.088 219369.096
0.103 0.061 0.117 0.082 0.116 0.027 0.133 0.125 0.091 219399.098
0.106 0.061 0.121 0.084 0.115 0.026 0.129 0.126 0.103 219429.124
0.101 0.059 0.118 0.074 0.119 0.024 0.124 0.128 0.096 219459.151
0.103 0.061 0.112 0.078 0.119 0.025 0.133 0.130 0.098 219489.177
0.099 0.062 0.116 0.079 0.117 0.028 0.125 0.126 0.103 219519.194
0.106 0.062 0.121 0.076 0.116 0.025 0.133 0.124 0.096 219549.220
0.111 0.060 0.123 0.080 0.116 0.024 0.134 0.126 0.094 219579.243
