0.093 0.042 0.043 0.052 0.053 0.092 0.129 0.126 0.036 442350.426
0.090 0.039 0.043 0.052 0.053 0.088 0.123 0.127 0.041 442380.445
0.091 0.041 0.045 0.052 0.056 0.082 0.124 0.129 0.039 442410.465
0.092 0.042 0.044 0.050 0.053 0.089 0.127 0.133 0.041 442440.475
0.092 0.041 0.049 0.055 0.054 0.084 0.129 0.126 0.038 442470.490
0.096 0.042 0.041 0.049 0.054 0.090 0.122 0.125 0.035 442500.516
0.093 0.041 0.044 0.049 0.059 0.084 0.129 0.128 0.038 442530.542
0.097 0.041 0.043 0.046 0.056 0.088 0.121 0.129 0.038 442560.563
0.094 0.043 0.044 0.048 0.055 0.090 0.126 0.128 0.038 442590.572
0.094 0.045 0.047 0.048 0.058 0.088 0.124 0.131 0.037 442620.579
0.095 0.042 0.047 0.050 0.058 0.086 0.126 0.128 0.035 442650.605
0.093 0.044 0.046 0.050 0.059 0.088 0.122 0.131 0.039 442680.631
0.094 0.044 0.044 0.048 0.056 0.085 0.124 0.130 0.035 442710.650
0.093 0.042 0.043 0.055 0.055 0.086 0.129 0.133 0.039 442740.670
0.093 0.045 0.044 0.053 0.058 0.087 0.133 0.131 0.038 442770.697
0.093 0.042 0.041 0.048 0.059 0.096 0.129 0.135 0.037 442800.708
0.089 0.042 0.045 0.051 0.057 0.089 0.129 0.136 0.036 442830.727
0.095 0.043 0.045 0.049 0.057 0.088 0.126 0.127 0.038 442860.748
