0.059 0.047 0.071 0.060 0.049 0.021 0.114 0.122 0.124 161647.103
0.060 0.055 0.080 0.057 0.050 0.023 0.120 0.122 0.122 161677.129
0.063 0.047 0.065 0.059 0.049 0.024 0.121 0.127 0.117 161707.155
0.060 0.048 0.068 0.059 0.053 0.022 0.122 0.125 0.113 161737.176
0.061 0.048 0.065 0.055 0.050 0.020 0.127 0.121 0.121 161767.195
0.061 0.048 0.062 0.059 0.051 0.025 0.112 0.123 0.118 161797.219
0.060 0.048 0.071 0.060 0.053 0.023 0.119 0.119 0.133 161827.229
0.058 0.051 0.068 0.059 0.057 0.024 0.129 0.130 0.115 161857.255
0.064 0.048 0.064 0.060 0.050 0.023 0.121 0.129 0.117 161887.281
0.064 0.051 0.065 0.058 0.053 0.024 0.122 0.131 0.111 161917.299
0.058 0.049 0.071 0.057 0.051 0.022 0.125 0.127 0.124 161947.314
0.059 0.053 0.064 0.057 0.059 0.024 0.121 0.130 0.118 161977.337
0.068 0.049 0.071 0.056 0.052 0.021 0.119 0.130 0.121 162007.363
0.064 0.049 0.068 0.060 0.055 0.025 0.129 0.122 0.114 162037.379
0.063 0.051 0.070 0.055 0.055 0.021 0.128 0.123 0.123 162067.405
0.066 0.055 0.062 0.057 0.049 0.021 0.125 0.126 0.122 162097.431
0.065 0.054 0.064 0.057 0.053 0.024 0.127 0.124 0.122 162127.457
0.061 0.050 0.064 0.055 0.052 0.020 0.121 0.136 0.119 162157.465
