0.083 0.038 0.033 0.052 0.072 0.056 0.126 0.127 0.059 454468.418
0.082 0.035 0.036 0.047 0.077 0.055 0.124 0.126 0.059 454498.445
0.081 0.039 0.035 0.048 0.073 0.056 0.118 0.128 0.059 454528.471
0.084 0.040 0.036 0.047 0.073 0.060 0.126 0.128 0.059 454558.497
0.082 0.038 0.035 0.047 0.077 0.060 0.122 0.130 0.062 454588.517
0.082 0.038 0.036 0.049 0.075 0.060 0.119 0.124 0.064 454618.543
0.084 0.041 0.036 0.047 0.074 0.056 0.128 0.131 0.057 454648.544
0.084 0.038 0.036 0.050 0.077 0.056 0.122 0.129 0.058 454678.570
0.081 0.038 0.036 0.050 0.076 0.068 0.125 0.127 0.065 454708.596
0.081 0.038 0.036 0.053 0.073 0.057 0.121 0.129 0.061 454738.622
0.089 0.037 0.036 0.050 0.075 0.060 0.122 0.134 0.065 454768.648
0.083 0.041 0.036 0.048 0.075 0.057 0.120 0.124 0.057 454798.658
0.082 0.038 0.035 0.047 0.079 0.063 0.121 0.131 0.060 454828.678
0.082 0.041 0.036 0.050 0.079 0.059 0.128 0.132 0.064 454858.703
0.082 0.037 0.039 0.048 0.077 0.056 0.129 0.131 0.060 454888.717
0.081 0.037 0.036 0.050 0.077 0.056 0.123 0.132 0.061 454918.743
0.084 0.038 0.039 0.046 0.076 0.060 0.127 0.128 0.058 454948.745
0.082 0.039 0.036 0.050 0.077 0.060 0.124 0.129 0.060 454978.771
