0.084 0.056 0.026 0.055 0.072 0.079 0.126 0.125 0.032 448740.893
0.087 0.057 0.027 0.053 0.074 0.078 0.129 0.128 0.031 448770.919
0.085 0.065 0.027 0.054 0.076 0.080 0.124 0.131 0.032 448800.922
0.087 0.057 0.028 0.049 0.072 0.077 0.128 0.128 0.031 448830.949
0.092 0.055 0.027 0.054 0.073 0.078 0.123 0.130 0.034 448860.955
0.087 0.055 0.027 0.053 0.072 0.080 0.123 0.124 0.032 448890.958
0.088 0.055 0.029 0.054 0.077 0.079 0.122 0.127 0.030 448920.973
0.089 0.059 0.027 0.056 0.077 0.076 0.133 0.129 0.032 448950.999
0.091 0.061 0.027 0.052 0.075 0.079 0.126 0.126 0.031 448981.020
0.087 0.060 0.028 0.052 0.074 0.079 0.124 0.126 0.032 449011.046
0.090 0.057 0.028 0.056 0.074 0.076 0.130 0.126 0.033 449041.072
0.092 0.056 0.027 0.052 0.077 0.080 0.127 0.132 0.035 449071.098
0.088 0.060 0.027 0.054 0.076 0.086 0.124 0.126 0.033 449101.106
0.089 0.056 0.028 0.052 0.074 0.080 0.131 0.127 0.034 449131.132
0.088 0.059 0.029 0.055 0.074 0.079 0.127 0.126 0.035 449161.158
0.087 0.058 0.027 0.050 0.077 0.080 0.129 0.129 0.034 449191.185
0.084 0.056 0.026 0.056 0.075 0.077 0.128 0.129 0.034 449221.186
0.090 0.058 0.028 0.053 0.075 0.084 0.124 0.130 0.032 449251.199
