0.078 0.035 0.080 0.055 0.072 0.026 0.118 0.129 0.071 462092.561
0.078 0.036 0.077 0.054 0.076 0.024 0.122 0.129 0.067 462122.587
0.077 0.037 0.076 0.049 0.075 0.027 0.122 0.127 0.065 462152.605
0.081 0.034 0.080 0.050 0.072 0.025 0.119 0.129 0.071 462182.616
0.081 0.037 0.082 0.050 0.075 0.024 0.120 0.129 0.067 462212.620
0.079 0.035 0.081 0.052 0.077 0.025 0.117 0.132 0.067 462242.642
0.080 0.035 0.078 0.052 0.077 0.026 0.126 0.129 0.072 462272.657
0.078 0.035 0.083 0.048 0.074 0.026 0.127 0.130 0.067 462302.660
0.082 0.036 0.079 0.049 0.073 0.030 0.122 0.131 0.074 462332.669
0.082 0.035 0.080 0.050 0.078 0.029 0.126 0.131 0.062 462362.686
0.084 0.035 0.080 0.055 0.077 0.027 0.125 0.131 0.065 462392.704
0.078 0.037 0.078 0.055 0.075 0.024 0.126 0.130 0.069 462422.730
0.079 0.037 0.081 0.050 0.075 0.026 0.117 0.129 0.065 462452.749
0.083 0.035 0.082 0.053 0.076 0.022 0.124 0.132 0.067 462482.765
0.083 0.038 0.080 0.051 0.075 0.024 0.122 0.129 0.064 462512.778
0.083 0.037 0.082 0.053 0.074 0.027 0.131 0.132 0.066 462542.795
0.079 0.035 0.079 0.052 0.079 0.026 0.126 0.130 0.066 462572.816
0.082 0.040 0.082 0.050 0.074 0.027 0.130 0.127 0.071 462602.842
