0.088 0.062 0.032 0.050 0.068 0.083 0.121 0.123 0.031 446819.306
0.087 0.059 0.030 0.049 0.068 0.077 0.124 0.131 0.029 446849.325
0.088 0.058 0.031 0.049 0.068 0.084 0.121 0.122 0.028 446879.346
0.090 0.062 0.029 0.054 0.072 0.077 0.122 0.126 0.032 446909.373
0.088 0.062 0.031 0.049 0.073 0.085 0.122 0.121 0.032 446939.399
0.090 0.058 0.032 0.052 0.073 0.084 0.126 0.127 0.034 446969.425
0.091 0.062 0.027 0.054 0.071 0.086 0.117 0.126 0.032 446999.451
0.093 0.062 0.030 0.050 0.072 0.088 0.122 0.124 0.032 447029.478
0.091 0.061 0.029 0.050 0.072 0.088 0.125 0.125 0.032 447059.504
0.093 0.066 0.030 0.052 0.072 0.079 0.120 0.126 0.032 447089.530
0.093 0.058 0.031 0.051 0.070 0.081 0.129 0.124 0.030 447119.542
0.089 0.061 0.032 0.049 0.070 0.076 0.128 0.122 0.031 447149.561
0.089 0.064 0.030 0.052 0.074 0.085 0.124 0.131 0.031 447179.575
0.086 0.061 0.030 0.050 0.072 0.081 0.122 0.127 0.032 447209.601
0.093 0.065 0.032 0.053 0.071 0.084 0.124 0.126 0.031 447239.604
0.090 0.062 0.031 0.050 0.071 0.082 0.124 0.122 0.031 447269.630
0.092 0.061 0.031 0.052 0.072 0.082 0.126 0.127 0.034 447299.656
0.092 0.064 0.030 0.051 0.068 0.088 0.128 0.126 0.029 447329.682
