0.093 0.014 0.041 0.052 0.030 0.101 0.124 0.125 0.016 409308.904
0.097 0.015 0.039 0.052 0.031 0.098 0.128 0.125 0.016 409338.930
0.093 0.014 0.039 0.051 0.031 0.099 0.122 0.124 0.016 409368.939
0.095 0.014 0.039 0.052 0.032 0.098 0.133 0.128 0.014 409398.961
0.096 0.014 0.041 0.053 0.031 0.101 0.123 0.131 0.015 409428.967
0.097 0.015 0.041 0.052 0.031 0.099 0.133 0.125 0.017 409458.972
0.095 0.014 0.038 0.056 0.031 0.102 0.129 0.124 0.016 409488.987
0.096 0.014 0.037 0.055 0.033 0.105 0.130 0.125 0.016 409518.992
0.093 0.014 0.036 0.056 0.033 0.103 0.124 0.124 0.015 409548.994
0.097 0.014 0.039 0.052 0.031 0.099 0.129 0.130 0.017 409579.005
0.096 0.014 0.039 0.053 0.030 0.098 0.127 0.129 0.017 409609.007
0.095 0.014 0.037 0.052 0.032 0.100 0.133 0.126 0.016 409639.018
0.098 0.016 0.042 0.055 0.033 0.106 0.124 0.131 0.016 409669.045
0.095 0.014 0.041 0.053 0.032 0.100 0.134 0.123 0.016 409699.067
0.095 0.015 0.039 0.056 0.031 0.104 0.134 0.122 0.016 409729.094
0.097 0.014 0.039 0.060 0.031 0.108 0.133 0.128 0.015 409759.107
0.097 0.015 0.039 0.052 0.031 0.107 0.129 0.129 0.017 409789.118
0.097 0.014 0.038 0.056 0.032 0.104 0.129 0.125 0.016 409819.129
