0.091 0.127 0.026 0.070 0.090 0.026 0.116 0.115 0.020 294036.444
0.105 0.126 0.024 0.068 0.093 0.024 0.119 0.119 0.019 294066.470
0.103 0.129 0.029 0.068 0.098 0.026 0.121 0.120 0.017 294096.497
0.092 0.126 0.024 0.070 0.094 0.025 0.119 0.123 0.019 294126.505
0.093 0.131 0.024 0.066 0.091 0.024 0.124 0.121 0.019 294156.531
0.094 0.133 0.026 0.071 0.093 0.026 0.124 0.119 0.019 294186.558
0.100 0.130 0.024 0.071 0.097 0.026 0.126 0.127 0.018 294216.581
0.101 0.131 0.026 0.068 0.097 0.029 0.126 0.125 0.019 294246.592
0.100 0.134 0.024 0.073 0.094 0.026 0.123 0.122 0.017 294276.618
0.093 0.131 0.024 0.071 0.095 0.028 0.126 0.127 0.017 294306.644
0.103 0.127 0.024 0.069 0.095 0.025 0.125 0.122 0.018 294336.655
0.097 0.131 0.025 0.072 0.093 0.026 0.123 0.126 0.017 294366.681
0.103 0.132 0.024 0.069 0.097 0.025 0.122 0.123 0.017 294396.701
0.095 0.130 0.024 0.074 0.096 0.028 0.129 0.125 0.019 294426.703
0.102 0.130 0.025 0.071 0.097 0.026 0.124 0.129 0.020 294456.703
0.101 0.130 0.024 0.073 0.098 0.028 0.126 0.127 0.018 294486.729
0.099 0.130 0.026 0.072 0.101 0.025 0.132 0.131 0.019 294516.748
0.098 0.130 0.026 0.071 0.099 0.026 0.129 0.128 0.019 294546.774
