0.065 0.036 0.056 0.077 0.047 0.021 0.119 0.120 0.146 111525.553
0.060 0.036 0.059 0.074 0.049 0.021 0.119 0.121 0.152 111555.579
0.062 0.034 0.057 0.070 0.049 0.020 0.121 0.122 0.154 111585.582
0.057 0.035 0.059 0.078 0.048 0.018 0.119 0.122 0.163 111615.608
0.062 0.036 0.057 0.074 0.049 0.020 0.127 0.124 0.159 111645.630
0.060 0.037 0.064 0.078 0.047 0.018 0.125 0.123 0.159 111675.656
0.063 0.038 0.055 0.083 0.049 0.021 0.124 0.123 0.151 111705.682
0.063 0.037 0.061 0.077 0.050 0.019 0.122 0.128 0.158 111735.708
0.056 0.035 0.059 0.076 0.049 0.019 0.126 0.124 0.166 111765.724
0.058 0.037 0.064 0.080 0.050 0.020 0.125 0.129 0.152 111795.738
0.063 0.038 0.059 0.083 0.050 0.021 0.125 0.130 0.154 111825.764
0.055 0.036 0.057 0.082 0.050 0.020 0.126 0.126 0.163 111855.779
0.052 0.037 0.055 0.084 0.050 0.020 0.128 0.129 0.155 111885.798
0.058 0.037 0.065 0.083 0.051 0.020 0.126 0.126 0.152 111915.818
0.057 0.037 0.062 0.081 0.047 0.020 0.129 0.126 0.150 111945.844
0.058 0.039 0.059 0.080 0.050 0.020 0.128 0.125 0.154 111975.861
0.059 0.037 0.061 0.088 0.050 0.020 0.129 0.133 0.173 112005.863
0.055 0.037 0.062 0.078 0.047 0.017 0.129 0.126 0.147 112035.880
