0.021 0.048 0.066 0.066 0.062 0.022 0.121 0.120 0.145 132479.706
0.021 0.048 0.060 0.071 0.057 0.021 0.124 0.123 0.147 132509.724
0.021 0.049 0.071 0.071 0.079 0.021 0.121 0.121 0.139 132539.740
0.022 0.049 0.068 0.073 0.063 0.022 0.122 0.120 0.150 132569.766
0.022 0.049 0.059 0.069 0.064 0.021 0.127 0.127 0.138 132599.777
0.022 0.050 0.068 0.073 0.061 0.020 0.129 0.122 0.140 132629.802
0.021 0.049 0.074 0.071 0.068 0.020 0.129 0.122 0.144 132659.816
0.023 0.049 0.061 0.080 0.062 0.018 0.129 0.126 0.154 132689.842
0.020 0.050 0.064 0.078 0.059 0.017 0.121 0.124 0.161 132719.868
0.024 0.051 0.065 0.072 0.062 0.019 0.129 0.126 0.142 132749.895
0.021 0.052 0.065 0.074 0.064 0.021 0.127 0.125 0.150 132779.921
0.025 0.052 0.069 0.074 0.067 0.020 0.129 0.124 0.148 132809.940
0.023 0.048 0.068 0.076 0.063 0.022 0.129 0.129 0.149 132839.944
0.023 0.051 0.069 0.077 0.062 0.020 0.128 0.127 0.155 132869.951
0.023 0.050 0.065 0.075 0.065 0.020 0.130 0.128 0.144 132899.970
0.023 0.052 0.068 0.082 0.064 0.018 0.129 0.127 0.131 132929.996
0.020 0.051 0.066 0.076 0.064 0.021 0.129 0.126 0.142 132960.017
0.023 0.052 0.062 0.075 0.061 0.019 0.133 0.125 0.148 132990.020
