0.060 0.089 0.114 0.073 0.097 0.020 0.118 0.125 0.105 186010.018
0.058 0.084 0.109 0.080 0.091 0.019 0.123 0.125 0.112 186040.044
0.061 0.086 0.118 0.078 0.093 0.019 0.124 0.125 0.112 186070.071
0.059 0.083 0.115 0.074 0.092 0.017 0.123 0.125 0.107 186100.097
0.060 0.083 0.117 0.079 0.090 0.019 0.122 0.120 0.111 186130.113
0.064 0.086 0.115 0.076 0.099 0.020 0.125 0.127 0.112 186160.139
0.060 0.087 0.108 0.076 0.096 0.020 0.123 0.126 0.121 186190.149
0.063 0.087 0.109 0.075 0.091 0.019 0.124 0.125 0.107 186220.175
0.063 0.095 0.121 0.075 0.092 0.024 0.128 0.126 0.122 186250.201
0.065 0.090 0.112 0.075 0.097 0.020 0.126 0.124 0.106 186280.216
0.064 0.085 0.125 0.076 0.095 0.019 0.126 0.123 0.113 186310.242
0.064 0.092 0.116 0.077 0.099 0.020 0.129 0.128 0.105 186340.269
0.066 0.099 0.112 0.080 0.094 0.020 0.127 0.130 0.117 186370.281
0.066 0.092 0.115 0.075 0.094 0.020 0.126 0.127 0.118 186400.307
0.066 0.089 0.115 0.078 0.099 0.022 0.126 0.129 0.114 186430.333
0.065 0.090 0.121 0.080 0.097 0.019 0.125 0.130 0.111 186460.355
0.067 0.090 0.121 0.080 0.100 0.021 0.131 0.126 0.115 186490.382
0.069 0.091 0.115 0.081 0.095 0.020 0.125 0.129 0.103 186520.401
