0.079 0.033 0.074 0.053 0.072 0.028 0.128 0.131 0.070 461457.734
0.077 0.034 0.078 0.061 0.072 0.027 0.119 0.127 0.074 461487.760
0.077 0.033 0.077 0.053 0.076 0.028 0.121 0.127 0.071 461517.786
0.080 0.033 0.078 0.054 0.075 0.028 0.122 0.126 0.071 461547.813
0.077 0.033 0.078 0.054 0.076 0.028 0.126 0.127 0.067 461577.825
0.079 0.033 0.078 0.055 0.075 0.027 0.121 0.130 0.065 461607.845
0.081 0.033 0.078 0.049 0.077 0.028 0.121 0.124 0.062 461637.872
0.086 0.034 0.077 0.049 0.074 0.028 0.128 0.126 0.069 461667.887
0.079 0.033 0.077 0.054 0.076 0.027 0.119 0.131 0.064 461697.910
0.081 0.035 0.078 0.050 0.074 0.027 0.119 0.127 0.070 461727.936
0.081 0.035 0.079 0.054 0.075 0.026 0.122 0.132 0.067 461757.962
0.085 0.035 0.077 0.052 0.077 0.028 0.125 0.134 0.069 461787.989
0.077 0.033 0.081 0.054 0.077 0.025 0.125 0.133 0.074 461817.999
0.079 0.035 0.080 0.054 0.076 0.026 0.128 0.129 0.068 461848.016
0.081 0.034 0.080 0.048 0.075 0.026 0.128 0.128 0.072 461878.042
0.081 0.035 0.080 0.054 0.076 0.028 0.129 0.133 0.067 461908.061
0.083 0.036 0.084 0.049 0.079 0.026 0.124 0.131 0.070 461938.080
0.080 0.035 0.083 0.049 0.080 0.028 0.122 0.133 0.070 461968.105
