0.022 0.023 0.024 0.040 0.035 0.041 0.119 0.120 0.027 18780.280
0.019 0.024 0.023 0.039 0.037 0.040 0.125 0.120 0.026 18810.289
0.022 0.023 0.021 0.039 0.036 0.040 0.125 0.119 0.027 18840.315
0.021 0.023 0.023 0.038 0.036 0.042 0.125 0.124 0.029 18870.342
0.022 0.024 0.024 0.039 0.037 0.043 0.125 0.124 0.030 18900.368
0.023 0.022 0.023 0.037 0.036 0.039 0.123 0.127 0.026 18930.394
0.023 0.021 0.024 0.038 0.036 0.041 0.126 0.129 0.028 18960.420
0.023 0.023 0.024 0.037 0.036 0.043 0.124 0.125 0.029 18990.446
0.022 0.024 0.025 0.038 0.037 0.043 0.120 0.125 0.028 19020.459
0.019 0.024 0.024 0.038 0.036 0.043 0.129 0.127 0.029 19050.485
0.023 0.022 0.026 0.037 0.036 0.040 0.122 0.125 0.026 19080.512
0.021 0.022 0.024 0.038 0.034 0.042 0.126 0.127 0.029 19110.528
0.021 0.023 0.022 0.038 0.037 0.042 0.129 0.127 0.027 19140.536
0.021 0.023 0.024 0.040 0.037 0.044 0.128 0.134 0.028 19170.539
0.020 0.021 0.024 0.039 0.037 0.040 0.131 0.136 0.027 19200.545
0.021 0.024 0.022 0.040 0.036 0.039 0.126 0.130 0.026 19230.572
0.021 0.024 0.024 0.039 0.037 0.044 0.122 0.129 0.027 19260.587
0.020 0.028 0.024 0.039 0.037 0.040 0.132 0.131 0.027 19290.613
