0.096 0.013 0.015 0.062 0.068 0.026 0.127 0.116 0.014 380658.185
0.094 0.014 0.016 0.061 0.071 0.020 0.125 0.124 0.015 380688.211
0.095 0.014 0.017 0.061 0.068 0.019 0.126 0.130 0.015 380718.215
0.102 0.014 0.018 0.063 0.068 0.018 0.123 0.128 0.016 380748.220
0.095 0.015 0.018 0.060 0.075 0.018 0.121 0.125 0.015 380778.246
0.099 0.015 0.018 0.061 0.067 0.020 0.123 0.133 0.015 380808.272
0.102 0.014 0.019 0.064 0.068 0.021 0.127 0.126 0.017 380838.298
0.094 0.014 0.016 0.063 0.067 0.021 0.134 0.129 0.014 380868.324
0.099 0.013 0.018 0.065 0.067 0.020 0.121 0.125 0.014 380898.342
0.100 0.014 0.019 0.059 0.068 0.020 0.134 0.123 0.015 380928.366
0.098 0.013 0.015 0.064 0.072 0.020 0.119 0.124 0.015 380958.392
0.098 0.015 0.018 0.063 0.068 0.022 0.126 0.131 0.015 380988.408
0.098 0.016 0.018 0.066 0.071 0.021 0.126 0.129 0.014 381018.426
0.099 0.013 0.017 0.062 0.068 0.020 0.133 0.131 0.014 381048.441
0.102 0.014 0.018 0.064 0.073 0.021 0.131 0.127 0.015 381078.462
0.098 0.013 0.017 0.064 0.070 0.021 0.122 0.121 0.015 381108.480
0.096 0.014 0.016 0.063 0.068 0.020 0.137 0.130 0.016 381138.496
0.098 0.013 0.016 0.066 0.068 0.021 0.132 0.131 0.015 381168.515
