0.023 0.040 0.062 0.045 0.074 0.020 0.119 0.123 0.159 128048.006
0.021 0.039 0.066 0.045 0.069 0.020 0.116 0.122 0.145 128078.032
0.025 0.041 0.066 0.044 0.064 0.020 0.121 0.120 0.142 128108.058
0.023 0.043 0.071 0.048 0.072 0.020 0.124 0.123 0.149 128138.083
0.021 0.040 0.062 0.050 0.061 0.018 0.122 0.122 0.148 128168.088
0.023 0.041 0.068 0.046 0.057 0.022 0.122 0.123 0.146 128198.092
0.023 0.043 0.063 0.045 0.067 0.020 0.124 0.124 0.140 128228.118
0.023 0.042 0.062 0.046 0.062 0.020 0.127 0.123 0.146 128258.144
0.023 0.040 0.063 0.047 0.062 0.020 0.123 0.122 0.147 128288.149
0.021 0.042 0.060 0.047 0.061 0.020 0.128 0.123 0.147 128318.153
0.021 0.041 0.065 0.046 0.062 0.020 0.125 0.126 0.151 128348.179
0.022 0.041 0.065 0.047 0.061 0.020 0.124 0.121 0.149 128378.188
0.021 0.042 0.061 0.047 0.059 0.020 0.129 0.127 0.146 128408.199
0.023 0.041 0.063 0.049 0.070 0.020 0.128 0.125 0.152 128438.211
0.021 0.040 0.059 0.045 0.061 0.020 0.129 0.126 0.162 128468.238
0.021 0.041 0.065 0.048 0.059 0.020 0.122 0.123 0.148 128498.256
0.022 0.041 0.061 0.047 0.061 0.020 0.124 0.126 0.149 128528.260
0.027 0.041 0.062 0.049 0.066 0.020 0.131 0.125 0.148 128558.287
