0.092 0.040 0.049 0.052 0.051 0.093 0.119 0.129 0.038 441714.163
0.094 0.041 0.050 0.047 0.050 0.086 0.126 0.129 0.040 441744.176
0.091 0.039 0.047 0.048 0.048 0.092 0.118 0.130 0.038 441774.191
0.096 0.040 0.047 0.049 0.049 0.088 0.121 0.127 0.043 441804.199
0.097 0.040 0.051 0.047 0.051 0.088 0.122 0.126 0.039 441834.218
0.094 0.040 0.049 0.046 0.047 0.090 0.124 0.127 0.040 441864.223
0.094 0.041 0.049 0.046 0.052 0.090 0.118 0.127 0.040 441894.228
0.091 0.041 0.046 0.051 0.050 0.096 0.122 0.128 0.037 441924.254
0.092 0.041 0.047 0.051 0.052 0.091 0.121 0.129 0.039 441954.265
0.093 0.039 0.050 0.050 0.052 0.088 0.124 0.128 0.038 441984.280
0.093 0.040 0.047 0.052 0.050 0.084 0.119 0.125 0.043 442014.306
0.094 0.040 0.051 0.049 0.051 0.088 0.122 0.129 0.038 442044.324
0.095 0.042 0.053 0.052 0.052 0.085 0.126 0.131 0.039 442074.335
0.095 0.040 0.050 0.050 0.054 0.083 0.122 0.131 0.040 442104.356
0.093 0.040 0.048 0.051 0.053 0.090 0.125 0.131 0.042 442134.382
0.096 0.041 0.047 0.047 0.052 0.093 0.127 0.127 0.044 442164.400
0.094 0.041 0.047 0.047 0.052 0.093 0.124 0.129 0.039 442194.426
0.097 0.041 0.048 0.052 0.052 0.089 0.121 0.128 0.040 442224.452
