0.023 0.117 0.053 0.055 0.099 0.027 0.124 0.126 0.017 302967.609
0.023 0.127 0.052 0.050 0.102 0.026 0.122 0.121 0.018 302997.619
0.022 0.128 0.051 0.053 0.096 0.024 0.127 0.128 0.018 303027.620
0.024 0.122 0.051 0.050 0.099 0.026 0.126 0.122 0.018 303057.647
0.023 0.123 0.052 0.052 0.097 0.026 0.129 0.125 0.019 303087.673
0.021 0.126 0.051 0.051 0.102 0.027 0.126 0.133 0.017 303117.681
0.026 0.126 0.053 0.053 0.099 0.026 0.123 0.123 0.017 303147.703
0.022 0.121 0.056 0.049 0.103 0.027 0.129 0.122 0.018 303177.724
0.022 0.121 0.056 0.055 0.099 0.024 0.129 0.130 0.017 303207.750
0.021 0.132 0.051 0.050 0.102 0.025 0.131 0.131 0.019 303237.776
0.025 0.141 0.054 0.055 0.101 0.029 0.129 0.129 0.019 303267.802
0.023 0.137 0.053 0.056 0.104 0.027 0.134 0.127 0.019 303297.829
0.021 0.134 0.056 0.055 0.101 0.026 0.128 0.131 0.018 303327.855
0.021 0.138 0.055 0.054 0.101 0.026 0.136 0.129 0.017 303357.872
0.025 0.137 0.056 0.053 0.101 0.025 0.127 0.127 0.019 303387.873
0.024 0.131 0.054 0.059 0.106 0.025 0.128 0.130 0.019 303417.899
0.024 0.129 0.055 0.057 0.107 0.024 0.126 0.127 0.018 303447.899
0.021 0.141 0.056 0.054 0.108 0.026 0.133 0.137 0.020 303477.916
