0.032 0.047 0.076 0.076 0.056 0.020 0.118 0.122 0.123 154675.894
0.033 0.054 0.078 0.075 0.053 0.018 0.125 0.128 0.121 154705.920
0.034 0.053 0.082 0.076 0.056 0.020 0.120 0.121 0.126 154735.947
0.031 0.050 0.083 0.076 0.054 0.020 0.121 0.128 0.131 154765.961
0.032 0.051 0.081 0.081 0.055 0.017 0.121 0.128 0.119 154795.969
0.034 0.049 0.080 0.074 0.058 0.020 0.122 0.127 0.128 154825.989
0.034 0.051 0.083 0.080 0.056 0.019 0.126 0.130 0.122 154856.000
0.034 0.056 0.082 0.076 0.059 0.021 0.121 0.127 0.116 154886.026
0.035 0.053 0.077 0.077 0.058 0.019 0.119 0.129 0.128 154916.036
0.036 0.053 0.078 0.074 0.054 0.016 0.125 0.128 0.117 154946.060
0.034 0.058 0.078 0.080 0.057 0.020 0.126 0.123 0.126 154976.086
0.036 0.052 0.082 0.085 0.056 0.020 0.124 0.124 0.120 155006.111
0.034 0.055 0.085 0.080 0.054 0.019 0.128 0.128 0.122 155036.137
0.035 0.054 0.081 0.073 0.058 0.020 0.119 0.129 0.126 155066.164
0.035 0.055 0.077 0.077 0.058 0.020 0.125 0.131 0.116 155096.176
0.032 0.055 0.084 0.082 0.060 0.019 0.127 0.128 0.125 155126.178
0.034 0.052 0.076 0.081 0.058 0.020 0.129 0.127 0.114 155156.190
0.037 0.055 0.086 0.078 0.055 0.019 0.122 0.127 0.117 155186.216
