0.059 0.051 0.072 0.062 0.048 0.022 0.121 0.121 0.117 161011.778
0.062 0.055 0.068 0.063 0.050 0.022 0.126 0.129 0.119 161041.804
0.062 0.054 0.067 0.061 0.050 0.022 0.119 0.121 0.117 161071.815
0.063 0.052 0.073 0.065 0.050 0.023 0.128 0.125 0.121 161101.833
0.067 0.050 0.071 0.064 0.052 0.022 0.117 0.121 0.122 161131.859
0.064 0.054 0.069 0.060 0.050 0.021 0.119 0.119 0.116 161161.885
0.063 0.049 0.077 0.063 0.050 0.023 0.134 0.122 0.121 161191.903
0.062 0.049 0.071 0.061 0.051 0.024 0.110 0.125 0.117 161221.929
0.060 0.049 0.073 0.063 0.050 0.022 0.116 0.122 0.114 161251.955
0.064 0.051 0.065 0.063 0.053 0.022 0.121 0.120 0.111 161281.958
0.066 0.048 0.067 0.062 0.055 0.022 0.128 0.118 0.127 161311.976
0.064 0.051 0.068 0.059 0.051 0.021 0.126 0.119 0.118 161341.992
0.066 0.050 0.065 0.060 0.054 0.023 0.125 0.123 0.125 161372.014
0.061 0.053 0.074 0.059 0.050 0.022 0.123 0.123 0.124 161402.040
0.060 0.054 0.069 0.061 0.049 0.021 0.126 0.127 0.114 161432.043
0.068 0.052 0.069 0.066 0.050 0.021 0.121 0.124 0.124 161462.069
0.057 0.052 0.063 0.061 0.050 0.021 0.125 0.123 0.122 161492.095
0.064 0.051 0.066 0.063 0.053 0.021 0.122 0.119 0.109 161522.116
