0.093 0.016 0.041 0.054 0.031 0.102 0.122 0.127 0.015 395320.777
0.094 0.014 0.041 0.054 0.031 0.107 0.120 0.124 0.014 395350.792
0.097 0.015 0.043 0.054 0.031 0.104 0.116 0.128 0.015 395380.819
0.095 0.014 0.043 0.052 0.030 0.108 0.121 0.133 0.014 395410.832
0.093 0.015 0.042 0.054 0.031 0.107 0.121 0.133 0.015 395440.835
0.095 0.013 0.044 0.051 0.030 0.103 0.118 0.128 0.015 395470.839
0.098 0.014 0.041 0.053 0.031 0.106 0.127 0.127 0.016 395500.848
0.097 0.014 0.041 0.052 0.030 0.105 0.121 0.129 0.015 395530.863
0.098 0.014 0.041 0.053 0.031 0.106 0.122 0.125 0.016 395560.889
0.098 0.014 0.041 0.054 0.029 0.106 0.126 0.134 0.013 395590.911
0.096 0.015 0.042 0.053 0.030 0.106 0.128 0.123 0.015 395620.938
0.097 0.013 0.039 0.053 0.031 0.108 0.123 0.121 0.014 395650.964
0.095 0.013 0.039 0.055 0.032 0.103 0.128 0.131 0.014 395680.987
0.097 0.015 0.044 0.054 0.031 0.109 0.136 0.130 0.016 395711.004
0.099 0.013 0.043 0.051 0.032 0.100 0.119 0.126 0.014 395741.020
0.096 0.014 0.047 0.053 0.030 0.108 0.129 0.129 0.015 395771.031
0.097 0.014 0.042 0.056 0.031 0.108 0.124 0.128 0.014 395801.035
0.096 0.016 0.043 0.055 0.031 0.108 0.128 0.125 0.015 395831.061
