0.100 0.062 0.114 0.079 0.099 0.024 0.120 0.117 0.099 215897.289
0.095 0.065 0.117 0.073 0.101 0.026 0.123 0.117 0.088 215927.290
0.105 0.065 0.102 0.073 0.097 0.025 0.128 0.122 0.094 215957.316
0.103 0.061 0.109 0.072 0.099 0.027 0.124 0.117 0.104 215987.342
0.097 0.064 0.115 0.076 0.099 0.028 0.126 0.125 0.097 216017.368
0.107 0.078 0.118 0.074 0.105 0.024 0.122 0.120 0.098 216047.370
0.104 0.068 0.115 0.076 0.099 0.027 0.121 0.118 0.098 216077.379
0.109 0.069 0.110 0.080 0.101 0.026 0.125 0.124 0.096 216107.391
0.104 0.068 0.118 0.081 0.101 0.025 0.125 0.125 0.105 216137.417
0.101 0.071 0.118 0.078 0.103 0.026 0.125 0.121 0.093 216167.443
0.096 0.065 0.119 0.074 0.103 0.025 0.129 0.122 0.099 216197.462
0.105 0.071 0.114 0.083 0.109 0.026 0.125 0.124 0.101 216227.488
0.108 0.068 0.117 0.078 0.103 0.025 0.129 0.123 0.096 216257.511
0.106 0.066 0.115 0.077 0.100 0.028 0.125 0.121 0.094 216287.520
0.103 0.068 0.123 0.083 0.104 0.026 0.129 0.121 0.100 216317.532
0.107 0.074 0.114 0.080 0.111 0.025 0.126 0.123 0.100 216347.558
0.098 0.066 0.121 0.082 0.106 0.025 0.134 0.129 0.103 216377.568
0.117 0.067 0.123 0.081 0.104 0.026 0.129 0.133 0.098 216407.594
