0.017 0.019 0.019 0.028 0.028 0.088 0.130 357733.066
0.024 0.020 0.021 0.029 0.028 0.088 0.123 357763.093
0.019 0.018 0.019 0.028 0.028 0.089 0.128 357793.120
0.022 0.020 0.021 0.028 0.027 0.089 0.132 357823.129
0.021 0.020 0.023 0.030 0.028 0.088 0.129 357853.151
0.020 0.021 0.019 0.030 0.029 0.088 0.135 357883.178
0.021 0.020 0.021 0.031 0.027 0.089 0.129 357913.204
0.019 0.019 0.019 0.030 0.027 0.090 0.129 357943.209
0.021 0.019 0.018 0.029 0.028 0.090 0.135 357973.236
0.019 0.018 0.019 0.029 0.028 0.089 0.133 358003.263
0.019 0.019 0.021 0.029 0.028 0.089 0.144 358033.289
0.021 0.019 0.019 0.029 0.027 0.095 0.135 358063.316
0.018 0.020 0.019 0.028 0.028 0.090 0.137 358093.338
0.019 0.018 0.020 0.030 0.028 0.090 0.134 358123.365
0.020 0.020 0.018 0.030 0.028 0.090 0.141 358153.392
0.019 0.019 0.021 0.028 0.029 0.090 0.138 358183.398
0.019 0.020 0.020 0.030 0.028 0.091 0.130 358213.423
0.020 0.019 0.019 0.029 0.028 0.091 0.138 358243.425
0.020 0.019 0.019 0.029 0.028 0.091 0.137 358273.451
