0.023 0.181 0.021 0.143 0.097 0.117 0.124 172365.470
0.019 0.178 0.018 0.148 0.104 0.121 0.126 172395.497
0.020 0.180 0.018 0.146 0.103 0.117 0.131 172425.524
0.020 0.188 0.018 0.141 0.103 0.120 0.127 172455.532
0.020 0.165 0.020 0.145 0.103 0.122 0.129 172485.559
0.020 0.182 0.019 0.141 0.104 0.121 0.135 172515.586
0.022 0.170 0.021 0.150 0.106 0.114 0.128 172545.609
0.023 0.184 0.022 0.146 0.103 0.114 0.131 172575.636
0.019 0.177 0.018 0.143 0.105 0.118 0.129 172605.646
0.021 0.189 0.021 0.142 0.107 0.120 0.134 172635.672
0.026 0.176 0.020 0.146 0.104 0.119 0.135 172665.699
0.023 0.192 0.021 0.148 0.107 0.116 0.140 172695.716
0.019 0.179 0.020 0.143 0.108 0.120 0.139 172725.725
0.018 0.174 0.021 0.144 0.112 0.123 0.135 172755.751
0.018 0.187 0.019 0.144 0.105 0.121 0.134 172785.777
0.025 0.185 0.020 0.142 0.115 0.122 0.137 172815.804
0.022 0.185 0.020 0.144 0.110 0.116 0.138 172845.831
0.023 0.176 0.021 0.151 0.114 0.118 0.135 172875.849
0.025 0.185 0.021 0.146 0.115 0.121 0.136 172905.876
