0.132 0.078 0.156 0.141 0.104 0.117 0.120 278321.124
0.134 0.078 0.152 0.123 0.096 0.119 0.122 278351.151
0.137 0.073 0.159 0.129 0.100 0.111 0.125 278381.178
0.129 0.080 0.151 0.148 0.096 0.120 0.123 278411.193
0.129 0.078 0.156 0.134 0.097 0.120 0.128 278441.196
0.128 0.073 0.155 0.122 0.093 0.117 0.124 278471.223
0.127 0.081 0.153 0.125 0.101 0.122 0.127 278501.250
0.132 0.079 0.154 0.124 0.091 0.124 0.124 278531.269
0.136 0.078 0.158 0.116 0.094 0.125 0.122 278561.295
0.132 0.078 0.156 0.113 0.093 0.120 0.121 278591.322
0.134 0.081 0.148 0.118 0.096 0.115 0.125 278621.324
0.138 0.081 0.163 0.137 0.099 0.117 0.128 278651.346
0.132 0.080 0.156 0.122 0.094 0.124 0.133 278681.352
0.130 0.077 0.148 0.116 0.091 0.120 0.127 278711.379
0.132 0.079 0.157 0.129 0.090 0.117 0.123 278741.389
0.134 0.076 0.150 0.132 0.095 0.120 0.130 278771.416
0.131 0.078 0.155 0.122 0.091 0.127 0.126 278801.443
0.131 0.086 0.151 0.128 0.093 0.120 0.133 278831.463
0.133 0.079 0.158 0.129 0.090 0.122 0.129 278861.490
