0.074 0.150 0.058 0.159 0.129 0.184 0.099 53612.652
0.069 0.144 0.042 0.142 0.125 0.188 0.100 53642.679
0.077 0.161 0.047 0.150 0.125 0.188 0.107 53672.706
0.079 0.176 0.062 0.155 0.132 0.164 0.103 53702.733
0.068 0.154 0.069 0.145 0.125 0.215 0.098 53732.734
0.074 0.146 0.053 0.149 0.127 0.147 0.101 53762.755
0.068 0.166 0.052 0.142 0.126 0.164 0.102 53792.764
0.075 0.173 0.048 0.143 0.129 0.188 0.098 53822.790
0.077 0.172 0.055 0.147 0.124 0.159 0.102 53852.810
0.068 0.159 0.068 0.150 0.127 0.181 0.098 53882.812
0.070 0.275 0.049 0.147 0.134 0.159 0.102 53912.839
0.067 0.185 0.041 0.153 0.126 0.173 0.097 53942.866
0.068 0.148 0.068 0.157 0.116 0.170 0.102 53972.887
0.066 0.165 0.040 0.158 0.126 0.177 0.101 54002.913
0.071 0.134 0.047 0.151 0.114 0.168 0.104 54032.940
0.065 0.200 0.063 0.144 0.122 0.152 0.104 54062.967
0.066 0.167 0.065 0.146 0.125 0.170 0.099 54092.990
0.068 0.147 0.082 0.149 0.124 0.164 0.102 54123.017
0.068 0.144 0.056 0.157 0.125 0.191 0.095 54153.044
