0.141 0.114 0.039 0.116 0.042 0.099 0.117 296154.482
0.132 0.117 0.036 0.117 0.042 0.102 0.127 296184.508
0.144 0.112 0.039 0.118 0.042 0.099 0.128 296214.531
0.135 0.102 0.035 0.120 0.042 0.100 0.125 296244.532
0.138 0.106 0.044 0.121 0.041 0.101 0.124 296274.559
0.136 0.111 0.036 0.119 0.042 0.101 0.124 296304.586
0.141 0.111 0.037 0.125 0.042 0.101 0.121 296334.590
0.136 0.112 0.039 0.125 0.042 0.101 0.121 296364.598
0.144 0.101 0.036 0.116 0.041 0.116 0.124 296394.614
0.141 0.109 0.043 0.119 0.042 0.100 0.122 296424.641
0.141 0.104 0.037 0.119 0.042 0.110 0.126 296454.652
0.132 0.107 0.042 0.114 0.042 0.106 0.120 296484.677
0.130 0.109 0.035 0.122 0.043 0.100 0.128 296514.703
0.145 0.113 0.035 0.126 0.043 0.107 0.129 296544.713
0.136 0.116 0.039 0.127 0.042 0.099 0.127 296574.740
0.147 0.110 0.038 0.133 0.042 0.103 0.126 296604.758
0.143 0.114 0.036 0.136 0.042 0.102 0.124 296634.782
0.139 0.112 0.036 0.121 0.042 0.107 0.128 296664.809
0.143 0.106 0.041 0.119 0.042 0.101 0.133 296694.823
