0.157 0.172 0.021 0.108 0.044 0.026 0.115 123731.909
0.163 0.164 0.019 0.107 0.042 0.025 0.125 123761.911
0.152 0.168 0.021 0.110 0.042 0.024 0.117 123791.922
0.154 0.171 0.021 0.108 0.040 0.024 0.128 123821.933
0.161 0.168 0.022 0.106 0.043 0.024 0.122 123851.945
0.164 0.169 0.021 0.103 0.042 0.024 0.125 123881.967
0.183 0.176 0.019 0.100 0.041 0.024 0.128 123911.978
0.161 0.175 0.021 0.108 0.044 0.025 0.130 123942.005
0.146 0.176 0.021 0.102 0.042 0.025 0.126 123972.032
0.155 0.171 0.021 0.105 0.042 0.026 0.131 124002.057
0.150 0.182 0.020 0.106 0.042 0.025 0.126 124032.084
0.144 0.174 0.019 0.108 0.043 0.024 0.123 124062.084
0.176 0.176 0.024 0.107 0.041 0.022 0.123 124092.111
0.164 0.173 0.019 0.105 0.044 0.024 0.131 124122.138
0.157 0.166 0.021 0.108 0.042 0.025 0.126 124152.150
0.164 0.182 0.022 0.108 0.042 0.024 0.126 124182.155
0.150 0.174 0.020 0.109 0.042 0.024 0.133 124212.182
0.159 0.180 0.021 0.110 0.041 0.022 0.126 124242.209
0.171 0.182 0.021 0.101 0.043 0.025 0.126 124272.236
