0.150 0.068 0.062 0.056 0.143 0.032 0.125 236791.374
0.154 0.066 0.058 0.054 0.138 0.032 0.123 236821.401
0.147 0.068 0.062 0.056 0.145 0.033 0.126 236851.427
0.160 0.064 0.061 0.053 0.149 0.034 0.124 236881.454
0.151 0.064 0.058 0.057 0.145 0.034 0.131 236911.481
0.149 0.066 0.060 0.055 0.148 0.032 0.128 236941.508
0.156 0.066 0.062 0.055 0.138 0.033 0.128 236971.535
0.154 0.066 0.062 0.057 0.138 0.034 0.124 237001.547
0.160 0.067 0.058 0.054 0.143 0.033 0.128 237031.574
0.161 0.066 0.062 0.053 0.143 0.033 0.129 237061.580
0.146 0.064 0.063 0.053 0.144 0.034 0.126 237091.607
0.163 0.066 0.059 0.056 0.143 0.034 0.128 237121.618
0.144 0.065 0.062 0.053 0.146 0.033 0.126 237151.625
0.155 0.065 0.062 0.055 0.146 0.035 0.131 237181.652
0.147 0.065 0.061 0.055 0.143 0.034 0.129 237211.679
0.161 0.062 0.059 0.054 0.135 0.034 0.130 237241.706
0.157 0.064 0.061 0.057 0.138 0.033 0.129 237271.733
0.151 0.069 0.061 0.055 0.143 0.033 0.134 237301.759
0.145 0.065 0.061 0.055 0.143 0.033 0.131 237331.786
