0.043 0.044 0.021 0.122 0.073 0.040 0.086 63639.833
0.043 0.045 0.027 0.120 0.077 0.038 0.099 63669.841
0.045 0.046 0.022 0.119 0.072 0.041 0.090 63699.868
0.035 0.049 0.021 0.112 0.075 0.047 0.092 63729.875
0.034 0.043 0.024 0.108 0.072 0.042 0.093 63759.898
0.036 0.046 0.023 0.111 0.072 0.041 0.091 63789.900
0.033 0.044 0.023 0.110 0.074 0.040 0.088 63819.927
0.037 0.044 0.023 0.118 0.070 0.042 0.097 63849.954
0.037 0.044 0.025 0.112 0.083 0.041 0.092 63879.962
0.031 0.042 0.020 0.112 0.077 0.040 0.093 63909.987
0.034 0.048 0.023 0.110 0.072 0.040 0.102 63940.014
0.037 0.044 0.020 0.125 0.076 0.042 0.091 63970.033
0.032 0.054 0.021 0.106 0.074 0.040 0.100 64000.060
0.034 0.045 0.022 0.117 0.077 0.042 0.096 64030.063
0.036 0.042 0.023 0.129 0.070 0.042 0.096 64060.065
0.031 0.045 0.022 0.126 0.075 0.043 0.095 64090.067
0.032 0.049 0.024 0.123 0.070 0.039 0.097 64120.094
0.034 0.043 0.021 0.117 0.070 0.042 0.103 64150.121
0.036 0.044 0.025 0.117 0.073 0.040 0.101 64180.148
