0.021 0.016 0.018 0.031 0.028 0.096 0.126 387397.301
0.023 0.019 0.021 0.029 0.028 0.095 0.128 387427.327
0.022 0.020 0.021 0.028 0.028 0.096 0.137 387457.328
0.019 0.017 0.020 0.028 0.028 0.097 0.130 387487.336
0.018 0.017 0.020 0.029 0.028 0.098 0.136 387517.363
0.019 0.017 0.020 0.030 0.028 0.099 0.130 387547.374
0.021 0.020 0.021 0.031 0.028 0.098 0.135 387577.401
0.019 0.018 0.021 0.029 0.030 0.097 0.132 387607.428
0.020 0.016 0.018 0.029 0.029 0.102 0.132 387637.455
0.021 0.019 0.020 0.030 0.029 0.096 0.136 387667.455
0.023 0.018 0.021 0.030 0.028 0.099 0.137 387697.461
0.021 0.019 0.020 0.029 0.028 0.098 0.136 387727.488
0.022 0.019 0.021 0.031 0.028 0.097 0.128 387757.515
0.018 0.018 0.020 0.029 0.029 0.099 0.135 387787.535
0.019 0.017 0.018 0.029 0.029 0.098 0.136 387817.560
0.019 0.019 0.018 0.029 0.031 0.099 0.138 387847.587
0.019 0.017 0.021 0.030 0.029 0.098 0.133 387877.614
0.017 0.017 0.020 0.028 0.028 0.100 0.136 387907.641
0.020 0.017 0.018 0.030 0.028 0.099 0.141 387937.652
