0.065 0.139 0.019 0.038 0.050 0.122 0.121 149009.194
0.064 0.141 0.020 0.039 0.052 0.120 0.120 149039.199
0.072 0.142 0.021 0.038 0.047 0.122 0.119 149069.225
0.072 0.138 0.022 0.040 0.057 0.122 0.124 149099.242
0.067 0.145 0.018 0.039 0.049 0.118 0.129 149129.269
0.068 0.142 0.018 0.039 0.055 0.118 0.124 149159.296
0.068 0.145 0.020 0.041 0.061 0.122 0.124 149189.313
0.071 0.143 0.021 0.040 0.061 0.120 0.121 149219.340
0.068 0.144 0.020 0.040 0.049 0.118 0.126 149249.367
0.068 0.140 0.019 0.041 0.055 0.124 0.126 149279.394
0.073 0.149 0.020 0.039 0.054 0.122 0.129 149309.399
0.066 0.147 0.020 0.040 0.051 0.121 0.123 149339.426
0.068 0.136 0.018 0.039 0.055 0.126 0.127 149369.452
0.068 0.146 0.020 0.038 0.047 0.120 0.128 149399.457
0.066 0.143 0.020 0.039 0.049 0.126 0.129 149429.468
0.068 0.137 0.019 0.037 0.050 0.122 0.132 149459.495
0.061 0.141 0.019 0.038 0.055 0.123 0.121 149489.522
0.073 0.142 0.020 0.040 0.049 0.120 0.130 149519.536
0.065 0.144 0.019 0.039 0.047 0.124 0.127 149549.563
