0.089 0.113 0.036 0.040 0.042 0.093 0.123 318843.072
0.091 0.106 0.034 0.040 0.042 0.093 0.116 318873.098
0.087 0.117 0.036 0.040 0.042 0.091 0.115 318903.125
0.088 0.121 0.033 0.040 0.044 0.093 0.129 318933.149
0.095 0.107 0.036 0.041 0.042 0.092 0.124 318963.159
0.083 0.106 0.032 0.040 0.042 0.092 0.125 318993.162
0.087 0.107 0.039 0.039 0.042 0.092 0.122 319023.166
0.088 0.113 0.036 0.039 0.042 0.092 0.127 319053.193
0.086 0.117 0.032 0.040 0.044 0.095 0.129 319083.206
0.094 0.107 0.033 0.040 0.043 0.093 0.124 319113.233
0.091 0.111 0.032 0.041 0.042 0.094 0.123 319143.251
0.085 0.107 0.038 0.041 0.042 0.094 0.131 319173.278
0.090 0.103 0.033 0.040 0.042 0.094 0.128 319203.305
0.088 0.123 0.035 0.040 0.042 0.094 0.129 319233.306
0.093 0.111 0.033 0.040 0.042 0.094 0.129 319263.309
0.090 0.115 0.037 0.041 0.043 0.093 0.130 319293.336
0.086 0.114 0.044 0.039 0.044 0.097 0.129 319323.363
0.088 0.109 0.035 0.039 0.043 0.096 0.133 319353.390
0.093 0.109 0.041 0.039 0.042 0.096 0.125 319383.417
