0.134 0.071 0.156 0.117 0.148 0.067 0.126 269098.451
0.140 0.076 0.142 0.112 0.148 0.064 0.117 269128.465
0.136 0.072 0.157 0.125 0.143 0.067 0.122 269158.470
0.129 0.078 0.150 0.116 0.143 0.068 0.124 269188.481
0.138 0.073 0.158 0.117 0.143 0.067 0.125 269218.492
0.137 0.073 0.152 0.116 0.145 0.067 0.123 269248.519
0.132 0.074 0.144 0.120 0.143 0.071 0.128 269278.532
0.131 0.071 0.147 0.108 0.147 0.069 0.125 269308.532
0.142 0.079 0.150 0.127 0.144 0.065 0.130 269338.547
0.142 0.070 0.138 0.111 0.144 0.070 0.124 269368.574
0.140 0.080 0.164 0.116 0.143 0.069 0.128 269398.601
0.142 0.071 0.164 0.117 0.140 0.065 0.131 269428.628
0.144 0.074 0.158 0.124 0.143 0.063 0.128 269458.655
0.133 0.068 0.165 0.113 0.147 0.066 0.131 269488.666
0.141 0.073 0.154 0.125 0.144 0.065 0.127 269518.672
0.141 0.073 0.160 0.118 0.144 0.064 0.128 269548.699
0.133 0.073 0.179 0.115 0.143 0.068 0.129 269578.726
0.144 0.068 0.156 0.124 0.146 0.067 0.131 269608.746
0.134 0.069 0.158 0.124 0.142 0.065 0.133 269638.748
