0.091 0.144 0.019 0.049 0.068 0.106 0.121 145026.976
0.098 0.141 0.020 0.050 0.066 0.100 0.119 145057.000
0.095 0.137 0.018 0.048 0.064 0.100 0.116 145087.012
0.095 0.134 0.018 0.050 0.067 0.099 0.120 145117.039
0.094 0.138 0.018 0.048 0.067 0.100 0.126 145147.041
0.088 0.136 0.019 0.047 0.069 0.105 0.124 145177.068
0.099 0.141 0.020 0.049 0.066 0.108 0.124 145207.094
0.095 0.146 0.020 0.048 0.064 0.100 0.127 145237.121
0.092 0.137 0.019 0.050 0.064 0.107 0.129 145267.148
0.098 0.138 0.021 0.049 0.063 0.105 0.124 145297.175
0.083 0.135 0.018 0.048 0.067 0.106 0.132 145327.189
0.092 0.137 0.021 0.050 0.064 0.106 0.131 145357.202
0.093 0.130 0.021 0.047 0.064 0.104 0.139 145387.229
0.093 0.142 0.020 0.047 0.068 0.110 0.124 145417.256
0.093 0.137 0.020 0.050 0.065 0.105 0.124 145447.282
0.095 0.138 0.020 0.048 0.066 0.105 0.129 145477.309
0.094 0.151 0.020 0.052 0.065 0.107 0.125 145507.315
0.094 0.142 0.021 0.053 0.064 0.107 0.133 145537.342
0.096 0.137 0.021 0.048 0.065 0.112 0.129 145567.354
