0.152 0.035 0.073 0.067 0.169 0.037 0.122 252728.773
0.151 0.034 0.071 0.069 0.165 0.038 0.118 252758.793
0.144 0.034 0.076 0.068 0.165 0.034 0.120 252788.820
0.148 0.033 0.073 0.065 0.168 0.035 0.122 252818.844
0.142 0.034 0.074 0.071 0.165 0.037 0.122 252848.858
0.144 0.034 0.071 0.070 0.167 0.036 0.121 252878.885
0.141 0.035 0.073 0.068 0.166 0.036 0.125 252908.896
0.148 0.033 0.069 0.064 0.168 0.036 0.122 252938.923
0.139 0.034 0.073 0.067 0.170 0.035 0.126 252968.937
0.144 0.031 0.075 0.074 0.171 0.037 0.128 252998.964
0.142 0.033 0.070 0.073 0.166 0.036 0.125 253028.966
0.145 0.033 0.068 0.070 0.169 0.038 0.128 253058.992
0.149 0.035 0.076 0.070 0.169 0.038 0.125 253089.019
0.132 0.030 0.071 0.073 0.169 0.038 0.132 253119.029
0.142 0.036 0.074 0.068 0.171 0.037 0.129 253149.038
0.156 0.036 0.073 0.070 0.165 0.036 0.125 253179.061
0.142 0.036 0.075 0.071 0.170 0.035 0.133 253209.079
0.150 0.034 0.076 0.074 0.165 0.037 0.128 253239.106
0.148 0.033 0.075 0.073 0.169 0.035 0.132 253269.113
