0.127 0.072 0.164 0.116 0.134 0.097 0.117 273050.961
0.133 0.074 0.167 0.125 0.141 0.089 0.128 273080.969
0.137 0.071 0.160 0.111 0.140 0.092 0.126 273110.996
0.139 0.076 0.158 0.117 0.138 0.100 0.126 273141.022
0.132 0.073 0.154 0.116 0.137 0.105 0.123 273171.049
0.133 0.071 0.158 0.125 0.138 0.106 0.127 273201.076
0.139 0.075 0.165 0.108 0.137 0.101 0.125 273231.084
0.137 0.071 0.153 0.117 0.138 0.097 0.129 273261.111
0.140 0.075 0.169 0.121 0.137 0.095 0.133 273291.138
0.144 0.071 0.175 0.115 0.135 0.096 0.124 273321.149
0.139 0.074 0.157 0.130 0.137 0.097 0.132 273351.154
0.132 0.071 0.166 0.116 0.137 0.098 0.128 273381.181
0.132 0.071 0.176 0.140 0.137 0.103 0.131 273411.203
0.142 0.076 0.166 0.117 0.138 0.101 0.126 273441.225
0.134 0.075 0.172 0.136 0.138 0.105 0.131 273471.237
0.141 0.072 0.167 0.126 0.138 0.105 0.128 273501.264
0.135 0.071 0.173 0.124 0.140 0.100 0.126 273531.290
0.135 0.073 0.163 0.131 0.140 0.100 0.122 273561.317
0.135 0.076 0.175 0.124 0.138 0.101 0.134 273591.342
