0.134 0.081 0.162 0.126 0.130 0.111 0.118 275029.438
0.126 0.076 0.168 0.125 0.130 0.107 0.123 275059.465
0.135 0.076 0.160 0.131 0.130 0.105 0.119 275089.480
0.134 0.073 0.159 0.112 0.134 0.111 0.121 275119.507
0.132 0.073 0.150 0.129 0.138 0.106 0.124 275149.508
0.134 0.078 0.160 0.130 0.135 0.113 0.122 275179.511
0.131 0.071 0.167 0.122 0.134 0.114 0.126 275209.538
0.135 0.071 0.165 0.121 0.133 0.106 0.128 275239.565
0.136 0.076 0.161 0.132 0.128 0.102 0.127 275269.573
0.130 0.073 0.162 0.122 0.130 0.113 0.127 275299.600
0.134 0.072 0.159 0.112 0.134 0.110 0.123 275329.627
0.135 0.075 0.159 0.121 0.132 0.120 0.128 275359.631
0.136 0.076 0.188 0.116 0.128 0.111 0.132 275389.658
0.138 0.080 0.153 0.127 0.125 0.111 0.126 275419.664
0.136 0.071 0.172 0.128 0.129 0.115 0.129 275449.691
0.135 0.071 0.166 0.119 0.131 0.112 0.129 275479.715
0.133 0.083 0.182 0.123 0.129 0.112 0.131 275509.742
0.136 0.075 0.167 0.114 0.127 0.113 0.130 275539.745
0.139 0.078 0.168 0.129 0.134 0.116 0.126 275569.772
