0.084 0.313 0.109 0.170 0.186 0.216 0.173 47994.835
0.081 0.234 0.102 0.175 0.182 0.219 0.171 48024.862
0.088 0.257 0.118 0.177 0.172 0.254 0.172 48054.889
0.082 0.225 0.081 0.185 0.173 0.203 0.176 48084.899
0.084 0.310 0.103 0.179 0.182 0.212 0.178 48114.908
0.083 0.282 0.072 0.186 0.182 0.248 0.178 48144.912
0.078 0.383 0.106 0.179 0.174 0.204 0.186 48174.938
0.084 0.216 0.182 0.165 0.186 0.216 0.183 48204.961
0.086 0.298 0.097 0.198 0.190 0.217 0.185 48234.987
0.084 0.317 0.122 0.199 0.177 0.220 0.181 48264.992
0.092 0.307 0.108 0.183 0.189 0.216 0.176 48295.015
0.088 0.235 0.090 0.187 0.178 0.210 0.190 48325.034
0.081 0.317 0.103 0.187 0.191 0.227 0.190 48355.057
0.079 0.217 0.088 0.179 0.182 0.217 0.194 48385.084
0.084 0.284 0.123 0.182 0.180 0.211 0.197 48415.107
0.080 0.283 0.132 0.185 0.184 0.230 0.197 48445.129
0.077 0.220 0.104 0.178 0.192 0.213 0.193 48475.137
0.085 0.202 0.132 0.187 0.185 0.219 0.199 48505.149
0.084 0.248 0.113 0.187 0.175 0.225 0.194 48535.176
