0.019 0.021 0.021 0.029 0.028 0.090 0.126 348841.248
0.019 0.019 0.018 0.029 0.028 0.090 0.132 348871.275
0.022 0.019 0.018 0.028 0.027 0.090 0.124 348901.279
0.021 0.020 0.020 0.028 0.026 0.090 0.136 348931.305
0.022 0.020 0.020 0.028 0.028 0.090 0.135 348961.332
0.017 0.020 0.020 0.028 0.028 0.090 0.137 348991.359
0.021 0.021 0.021 0.028 0.028 0.089 0.135 349021.368
0.019 0.020 0.021 0.028 0.027 0.092 0.135 349051.395
0.019 0.019 0.020 0.028 0.028 0.091 0.131 349081.422
0.019 0.020 0.020 0.027 0.028 0.090 0.134 349111.449
0.019 0.019 0.018 0.029 0.028 0.091 0.136 349141.450
0.021 0.020 0.019 0.029 0.028 0.089 0.130 349171.459
0.021 0.020 0.020 0.028 0.028 0.091 0.131 349201.483
0.022 0.019 0.022 0.028 0.027 0.091 0.132 349231.503
0.021 0.020 0.022 0.029 0.028 0.091 0.131 349261.523
0.016 0.019 0.020 0.029 0.028 0.090 0.133 349291.535
0.015 0.019 0.019 0.028 0.028 0.091 0.139 349321.541
0.019 0.019 0.018 0.029 0.028 0.092 0.131 349351.568
0.020 0.019 0.020 0.028 0.028 0.093 0.138 349381.594
