0.010 0.125 0.013 0.077 0.019 0.098 0.047 167186.369
0.009 0.125 0.013 0.077 0.018 0.097 0.051 167216.396
0.011 0.123 0.013 0.073 0.019 0.097 0.048 167246.413
0.012 0.123 0.012 0.073 0.018 0.099 0.048 167276.440
0.009 0.127 0.014 0.079 0.019 0.097 0.048 167306.443
0.011 0.126 0.012 0.078 0.017 0.097 0.050 167336.470
0.014 0.129 0.013 0.081 0.018 0.097 0.050 167366.486
0.008 0.126 0.012 0.080 0.020 0.101 0.050 167396.498
0.009 0.127 0.015 0.078 0.017 0.101 0.050 167426.520
0.013 0.124 0.015 0.077 0.018 0.095 0.048 167456.536
0.012 0.128 0.013 0.081 0.020 0.104 0.050 167486.563
0.012 0.127 0.012 0.076 0.019 0.101 0.051 167516.590
0.010 0.131 0.012 0.078 0.020 0.101 0.055 167546.596
0.011 0.127 0.014 0.081 0.021 0.102 0.055 167576.610
0.008 0.131 0.013 0.082 0.021 0.103 0.053 167606.637
0.012 0.123 0.013 0.085 0.020 0.100 0.052 167636.639
0.011 0.128 0.014 0.083 0.020 0.097 0.055 167666.647
0.012 0.127 0.013 0.081 0.021 0.100 0.055 167696.674
0.013 0.133 0.014 0.085 0.021 0.101 0.053 167726.701
