0.090 0.194 0.066 0.146 0.160 0.122 0.119 177023.569
0.098 0.211 0.070 0.151 0.155 0.118 0.124 177053.596
0.092 0.196 0.068 0.154 0.155 0.115 0.122 177083.623
0.105 0.197 0.071 0.158 0.156 0.116 0.121 177113.640
0.100 0.194 0.071 0.145 0.164 0.118 0.123 177143.649
0.095 0.194 0.068 0.151 0.167 0.119 0.126 177173.654
0.100 0.196 0.076 0.155 0.174 0.118 0.126 177203.673
0.100 0.190 0.068 0.148 0.170 0.121 0.121 177233.680
0.101 0.207 0.074 0.146 0.168 0.119 0.123 177263.700
0.101 0.200 0.077 0.145 0.171 0.120 0.124 177293.715
0.106 0.191 0.075 0.140 0.166 0.120 0.122 177323.719
0.105 0.193 0.074 0.154 0.167 0.124 0.129 177353.746
0.105 0.199 0.074 0.150 0.156 0.119 0.125 177383.773
0.105 0.201 0.077 0.152 0.165 0.122 0.128 177413.800
0.108 0.197 0.073 0.150 0.164 0.122 0.137 177443.827
0.106 0.196 0.078 0.146 0.164 0.120 0.128 177473.832
0.101 0.190 0.078 0.164 0.164 0.122 0.125 177503.843
0.109 0.191 0.078 0.156 0.173 0.121 0.128 177533.858
0.106 0.204 0.081 0.150 0.170 0.121 0.131 177563.871
