0.059 0.153 0.040 0.130 0.104 0.086 0.091 58146.011
0.048 0.117 0.034 0.128 0.097 0.101 0.093 58176.036
0.057 0.117 0.029 0.127 0.092 0.102 0.093 58206.063
0.053 0.139 0.038 0.142 0.094 0.090 0.095 58236.085
0.057 0.142 0.036 0.120 0.096 0.096 0.090 58266.112
0.069 0.104 0.033 0.136 0.093 0.092 0.091 58296.139
0.052 0.101 0.030 0.142 0.093 0.088 0.086 58326.158
0.056 0.128 0.033 0.129 0.100 0.089 0.089 58356.161
0.060 0.112 0.039 0.130 0.095 0.092 0.092 58386.170
0.048 0.140 0.035 0.135 0.091 0.087 0.095 58416.177
0.049 0.113 0.028 0.133 0.096 0.101 0.090 58446.203
0.051 0.118 0.030 0.124 0.093 0.095 0.093 58476.230
0.055 0.104 0.033 0.135 0.090 0.089 0.091 58506.254
0.052 0.141 0.034 0.132 0.090 0.086 0.091 58536.265
0.055 0.141 0.029 0.127 0.093 0.092 0.093 58566.292
0.061 0.119 0.040 0.133 0.090 0.089 0.091 58596.319
0.049 0.118 0.044 0.126 0.091 0.098 0.095 58626.346
0.043 0.148 0.030 0.135 0.097 0.099 0.096 58656.351
0.046 0.127 0.036 0.148 0.090 0.088 0.095 58686.378
