0.146 0.033 0.057 0.064 0.165 0.037 0.125 249459.899
0.153 0.033 0.056 0.064 0.160 0.034 0.117 249489.903
0.150 0.033 0.059 0.063 0.167 0.035 0.124 249519.930
0.144 0.032 0.056 0.066 0.170 0.035 0.122 249549.939
0.151 0.033 0.057 0.063 0.163 0.033 0.123 249579.941
0.144 0.032 0.057 0.064 0.163 0.035 0.129 249609.968
0.149 0.033 0.054 0.068 0.165 0.035 0.119 249639.986
0.151 0.034 0.052 0.067 0.165 0.033 0.122 249670.000
0.147 0.032 0.055 0.070 0.165 0.035 0.121 249700.027
0.152 0.033 0.059 0.066 0.162 0.036 0.127 249730.054
0.158 0.033 0.057 0.068 0.165 0.036 0.127 249760.077
0.146 0.032 0.057 0.066 0.163 0.037 0.124 249790.084
0.145 0.033 0.055 0.070 0.165 0.035 0.125 249820.098
0.149 0.033 0.056 0.070 0.168 0.036 0.129 249850.125
0.158 0.033 0.058 0.068 0.163 0.037 0.128 249880.152
0.151 0.031 0.059 0.064 0.163 0.035 0.124 249910.169
0.149 0.033 0.057 0.065 0.165 0.035 0.131 249940.186
0.148 0.032 0.058 0.066 0.171 0.036 0.129 249970.213
0.157 0.033 0.057 0.067 0.162 0.035 0.124 250000.240
