0.084 0.068 0.138 0.119 0.164 0.115 0.122 202605.207
0.088 0.069 0.151 0.115 0.156 0.124 0.125 202635.210
0.090 0.068 0.151 0.119 0.165 0.118 0.126 202665.233
0.090 0.068 0.150 0.116 0.160 0.108 0.122 202695.260
0.093 0.067 0.162 0.119 0.162 0.118 0.128 202725.287
0.088 0.071 0.149 0.120 0.160 0.116 0.129 202755.314
0.092 0.069 0.153 0.124 0.156 0.119 0.127 202785.318
0.096 0.067 0.147 0.118 0.163 0.114 0.126 202815.345
0.093 0.070 0.161 0.113 0.160 0.115 0.132 202845.372
0.085 0.067 0.148 0.117 0.159 0.111 0.132 202875.378
0.085 0.069 0.150 0.125 0.159 0.117 0.131 202905.405
0.088 0.068 0.153 0.111 0.157 0.119 0.129 202935.432
0.085 0.070 0.157 0.117 0.160 0.117 0.133 202965.433
0.086 0.069 0.145 0.123 0.156 0.116 0.131 202995.460
0.084 0.073 0.147 0.115 0.154 0.118 0.131 203025.487
0.087 0.069 0.150 0.111 0.156 0.116 0.128 203055.492
0.088 0.069 0.147 0.119 0.162 0.116 0.136 203085.512
0.089 0.065 0.150 0.118 0.162 0.113 0.138 203115.527
0.088 0.067 0.174 0.113 0.160 0.113 0.138 203145.532
