0.021 0.019 0.021 0.031 0.031 0.101 0.126 397084.127
0.022 0.018 0.020 0.031 0.029 0.101 0.128 397114.153
0.021 0.020 0.024 0.032 0.028 0.102 0.131 397144.180
0.019 0.018 0.020 0.031 0.029 0.098 0.134 397174.207
0.021 0.018 0.020 0.033 0.031 0.103 0.135 397204.234
0.019 0.022 0.018 0.031 0.028 0.101 0.134 397234.261
0.017 0.016 0.020 0.032 0.029 0.100 0.140 397264.268
0.020 0.019 0.019 0.032 0.029 0.103 0.137 397294.292
0.021 0.019 0.019 0.032 0.028 0.106 0.133 397324.301
0.019 0.017 0.021 0.030 0.028 0.103 0.136 397354.307
0.022 0.018 0.021 0.031 0.030 0.099 0.136 397384.317
0.019 0.018 0.021 0.030 0.029 0.102 0.135 397414.336
0.021 0.018 0.022 0.031 0.029 0.101 0.134 397444.363
0.018 0.018 0.020 0.032 0.029 0.104 0.135 397474.366
0.024 0.021 0.021 0.031 0.028 0.104 0.137 397504.376
0.023 0.019 0.024 0.032 0.029 0.106 0.136 397534.403
0.021 0.019 0.021 0.031 0.029 0.103 0.135 397564.417
0.020 0.019 0.021 0.031 0.029 0.104 0.142 397594.444
0.022 0.019 0.021 0.032 0.028 0.104 0.142 397624.458
