0.148 0.038 0.053 0.057 0.168 0.033 0.120 244887.743
0.145 0.035 0.051 0.053 0.163 0.033 0.117 244917.755
0.156 0.039 0.056 0.053 0.161 0.033 0.125 244947.782
0.151 0.038 0.050 0.056 0.161 0.034 0.124 244977.805
0.163 0.037 0.049 0.055 0.157 0.033 0.128 245007.817
0.157 0.038 0.053 0.057 0.160 0.034 0.125 245037.844
0.148 0.035 0.051 0.056 0.164 0.033 0.129 245067.856
0.145 0.037 0.050 0.057 0.162 0.034 0.124 245097.883
0.152 0.037 0.052 0.057 0.161 0.034 0.130 245127.902
0.157 0.038 0.050 0.059 0.166 0.035 0.127 245157.921
0.153 0.037 0.052 0.054 0.162 0.035 0.128 245187.940
0.159 0.036 0.050 0.055 0.164 0.035 0.122 245217.964
0.160 0.035 0.052 0.054 0.160 0.034 0.123 245247.991
0.145 0.036 0.050 0.054 0.162 0.034 0.124 245277.992
0.158 0.037 0.052 0.057 0.160 0.034 0.128 245307.999
0.161 0.037 0.052 0.055 0.163 0.035 0.128 245338.003
0.158 0.037 0.051 0.054 0.164 0.035 0.129 245368.029
0.152 0.036 0.050 0.058 0.161 0.035 0.130 245398.039
0.164 0.038 0.053 0.056 0.163 0.034 0.129 245428.057
