0.028 0.022 0.018 0.028 0.028 0.089 0.129 350214.348
0.021 0.021 0.021 0.029 0.027 0.088 0.128 350244.375
0.021 0.020 0.020 0.028 0.028 0.088 0.126 350274.393
0.020 0.020 0.019 0.029 0.028 0.089 0.128 350304.420
0.017 0.019 0.018 0.029 0.028 0.089 0.131 350334.446
0.019 0.019 0.018 0.029 0.028 0.089 0.129 350364.473
0.021 0.020 0.021 0.029 0.028 0.089 0.122 350394.500
0.022 0.019 0.019 0.028 0.027 0.092 0.129 350424.522
0.023 0.019 0.020 0.030 0.027 0.089 0.131 350454.532
0.019 0.019 0.018 0.028 0.026 0.090 0.128 350484.534
0.019 0.019 0.021 0.029 0.027 0.089 0.129 350514.545
0.019 0.018 0.020 0.028 0.027 0.092 0.130 350544.572
0.020 0.020 0.020 0.029 0.028 0.090 0.127 350574.575
0.020 0.019 0.019 0.030 0.028 0.094 0.127 350604.582
0.020 0.020 0.018 0.029 0.028 0.090 0.127 350634.609
0.017 0.019 0.020 0.029 0.028 0.094 0.133 350664.634
0.019 0.019 0.019 0.029 0.028 0.091 0.135 350694.661
0.021 0.020 0.021 0.031 0.028 0.090 0.131 350724.688
0.018 0.019 0.020 0.029 0.028 0.090 0.135 350754.715
