0.147 0.196 0.150 0.144 0.175 0.111 0.121 180977.668
0.134 0.190 0.138 0.151 0.166 0.116 0.119 181007.695
0.143 0.194 0.143 0.150 0.168 0.109 0.121 181037.707
0.132 0.204 0.132 0.142 0.173 0.111 0.122 181067.726
0.142 0.193 0.142 0.146 0.173 0.113 0.124 181097.753
0.154 0.188 0.139 0.148 0.169 0.115 0.121 181127.772
0.143 0.192 0.147 0.156 0.173 0.113 0.126 181157.797
0.139 0.190 0.138 0.136 0.174 0.114 0.124 181187.811
0.134 0.200 0.142 0.144 0.181 0.113 0.124 181217.822
0.140 0.207 0.147 0.143 0.170 0.116 0.124 181247.849
0.140 0.214 0.139 0.146 0.171 0.112 0.126 181277.864
0.144 0.199 0.140 0.133 0.174 0.114 0.130 181307.891
0.146 0.188 0.142 0.135 0.172 0.113 0.128 181337.918
0.144 0.206 0.140 0.140 0.163 0.113 0.127 181367.945
0.141 0.196 0.144 0.142 0.174 0.114 0.129 181397.946
0.143 0.196 0.147 0.155 0.170 0.117 0.129 181427.973
0.152 0.193 0.150 0.144 0.174 0.116 0.128 181457.999
0.138 0.198 0.147 0.140 0.169 0.114 0.136 181488.017
0.142 0.199 0.147 0.146 0.179 0.113 0.129 181518.021
