0.117 0.125 0.094 0.244 0.183 0.238 0.430 39880.587
0.113 0.132 0.103 0.242 0.174 0.207 0.419 39913.617
0.113 0.144 0.115 0.215 0.179 0.209 0.408 39946.638
0.119 0.129 0.100 0.226 0.184 0.201 0.416 39979.648
0.107 0.124 0.095 0.224 0.179 0.208 0.421 40012.671
0.113 0.157 0.113 0.248 0.167 0.209 0.424 40045.701
0.111 0.131 0.107 0.237 0.177 0.211 0.415 40078.731
0.106 0.147 0.112 0.225 0.185 0.207 0.412 40111.761
0.106 0.140 0.102 0.239 0.184 0.218 0.412 40144.791
0.109 0.136 0.123 0.229 0.182 0.227 0.413 40177.821
0.104 0.161 0.089 0.211 0.187 0.206 0.422 40210.851
0.115 0.148 0.148 0.213 0.187 0.200 0.408 40243.870
0.114 0.132 0.091 0.233 0.183 0.204 0.421 40276.888
0.112 0.140 0.133 0.239 0.185 0.201 0.427 40309.917
0.114 0.132 0.121 0.241 0.171 0.216 0.417 40342.947
0.116 0.137 0.103 0.240 0.193 0.202 0.413 40375.977
0.117 0.130 0.096 0.241 0.187 0.204 0.418 40408.993
0.107 0.146 0.105 0.245 0.184 0.209 0.418 40442.022
0.119 0.164 0.112 0.222 0.200 0.207 0.413 40475.046
