0.021 0.019 0.018 0.029 0.028 0.095 0.130 379109.228
0.019 0.019 0.022 0.029 0.028 0.097 0.130 379139.243
0.022 0.019 0.020 0.030 0.028 0.094 0.136 379169.270
0.021 0.018 0.022 0.029 0.028 0.095 0.140 379199.297
0.019 0.019 0.019 0.029 0.028 0.094 0.129 379229.324
0.022 0.019 0.021 0.032 0.028 0.100 0.131 379259.349
0.019 0.018 0.019 0.029 0.029 0.096 0.135 379289.361
0.019 0.017 0.020 0.029 0.029 0.096 0.134 379319.373
0.019 0.020 0.020 0.030 0.028 0.096 0.137 379349.400
0.021 0.020 0.021 0.029 0.028 0.097 0.135 379379.427
0.017 0.016 0.019 0.031 0.028 0.095 0.135 379409.453
0.019 0.018 0.018 0.029 0.028 0.095 0.138 379439.480
0.021 0.018 0.021 0.030 0.028 0.098 0.135 379469.492
0.019 0.018 0.019 0.029 0.028 0.106 0.140 379499.509
0.022 0.019 0.021 0.029 0.028 0.101 0.136 379529.531
0.020 0.018 0.019 0.030 0.028 0.096 0.145 379559.558
0.017 0.019 0.019 0.030 0.028 0.099 0.142 379589.585
0.020 0.019 0.020 0.031 0.028 0.097 0.136 379619.612
0.021 0.019 0.021 0.031 0.028 0.097 0.138 379649.639
