0.172 0.176 0.018 0.108 0.039 0.029 0.116 117739.045
0.157 0.175 0.021 0.117 0.041 0.029 0.123 117769.072
0.151 0.169 0.019 0.108 0.040 0.028 0.120 117799.098
0.158 0.174 0.021 0.110 0.039 0.030 0.125 117829.112
0.151 0.172 0.019 0.118 0.040 0.029 0.126 117859.139
0.157 0.180 0.020 0.110 0.040 0.028 0.134 117889.149
0.156 0.166 0.021 0.104 0.040 0.030 0.129 117919.176
0.161 0.176 0.018 0.105 0.037 0.028 0.124 117949.189
0.153 0.180 0.018 0.107 0.039 0.030 0.127 117979.189
0.158 0.192 0.019 0.116 0.039 0.028 0.128 118009.197
0.170 0.185 0.019 0.108 0.040 0.030 0.133 118039.209
0.158 0.180 0.019 0.111 0.037 0.028 0.125 118069.236
0.158 0.177 0.020 0.117 0.040 0.028 0.126 118099.239
0.166 0.169 0.020 0.111 0.038 0.028 0.125 118129.246
0.170 0.181 0.018 0.102 0.038 0.028 0.129 118159.273
0.145 0.173 0.019 0.109 0.041 0.027 0.119 118189.300
0.159 0.185 0.020 0.110 0.040 0.028 0.132 118219.327
0.168 0.174 0.018 0.108 0.037 0.029 0.132 118249.353
0.160 0.176 0.020 0.108 0.038 0.030 0.134 118279.364
